,code,year,hdi,country,epi,gni_per_capita,gdp_per_capita,co2_emission_per_capita,forest_area,ghg_emission,population
7207,AFE,2008,,,,1335.0381526172,708095438324.809,1.04752625799657,4849051.508,1266980.02023995,495748900.0
7208,AFE,2009,,,,1358.34867128081,719071175011.08,0.98533507675895,4822821.054,1250180.0051257,509410477.0
7209,AFE,2010,,,,1434.56186438544,860332378206.453,1.01180671779076,4796590.6,1306100.01119971,523459657.0
7210,AFE,2011,,,,1570.27858881286,964180707358.463,0.970187522656224,4765400.98,1308610.02710462,537792950.0
7211,AFE,2012,,,,1679.25651085046,972573424415.211,0.983547239181253,4734211.36,1318919.99164224,552530654.0
7212,AFE,2013,,,,1711.72531582295,983472863852.069,0.995664910620022,4703021.74,1342549.96651411,567891875.0
7213,AFE,2014,,,,1691.54073126684,1003768056233.73,1.00693765045541,4671832.12,1370949.98168945,583650827.0
7214,AFE,2015,,,,1574.77865953024,924522770394.565,0.956703663086829,4640642.5,1369670.00508309,600008150.0
7215,AFE,2016,,,,1456.02698698805,882721265524.166,0.938564717748011,4607876.1,1385480.00684381,616377331.0
7216,AFE,2017,,,,1440.56542811617,1021118730941.08,0.928507991370632,4575901.2,1401180.01960218,632746296.0
7217,AFE,2018,,,,1452.2335407901,1007240479573.39,0.90809351757865,4544314.78,1407690.0279969,649756874.0
7218,AFE,2019,,,,1493.73226862536,1001017049660.46,0.903764110583573,4511676.2,1427180.00108004,667242712.0
7219,AFE,2020,,,,1386.16397576564,927484450967.307,,4479395.0,,685112705.0
7220,AFE,2021,,,,1453.74494353682,1080711605709.63,,,,702976832.0
7221,AFW,1995,,,,404.388673132805,,,,,
7222,AFW,1996,,,,423.430005291731,,,,,
7223,AFW,1997,,,,461.661194129079,,,,,
7224,AFW,1998,,,,459.630337069687,,,,,
7225,AFW,1999,,,,461.996744789755,,,,,
7226,AFW,2000,,,,452.032441876718,140410259302.465,0.525718638722687,1953461.84,569409.990251064,269611898.0
7227,AFW,2001,,,,474.237652571136,146779813046.927,0.539255115068025,1945128.216,572110.010772944,277160097.0
7228,AFW,2002,,,,517.338593683002,176605835909.847,0.497135791121823,1936794.592,561879.994690418,284952322.0
7229,AFW,2003,,,,578.193287457515,204470860701.304,0.515363018069452,1928460.968,594750.004321336,292977949.0
7230,AFW,2004,,,,704.092894161151,253471913925.27,0.501186260829957,1920127.344,600379.996061325,301265247.0
7231,AFW,2005,,,,831.636291687744,310094246800.233,0.501186433220843,1911793.72,623369.998216629,309824829.0
7232,AFW,2006,,,,1017.47713035262,395655858340.007,0.467292227705739,1903460.096,617159.998595715,318601484.0
7233,AFW,2007,,,,1185.20923771683,464425613626.874,0.435300409162516,1895126.472,610349.995970726,327612838.0
7234,AFW,2008,,,,1430.56874942864,566479463919.374,0.449221636010211,1886792.848,623910.005927086,336893835.0
7235,AFW,2009,,,,1497.61147716634,507029514633.981,0.423464619292407,1878459.224,614409.999191761,346475221.0
7236,AFW,2010,,,,1555.14281069071,597129288864.775,0.464418917562708,1870125.6,657490.003943444,356337762.0
7237,AFW,2011,,,,1590.32160900936,680455985950.414,0.46871776341901,1862169.28,678150.005936623,366489204.0
7238,AFW,2012,,,,1763.8469502574,736039861278.13,0.472242411645039,1854212.96,691350.017964839,376797999.0
7239,AFW,2013,,,,1923.71192471764,832216894624.603,0.499219330100904,1846256.64,718839.9990201,387204553.0
7240,AFW,2014,,,,2096.81512281744,892497905712.366,0.506917708404874,1838300.32,738380.004107952,397855507.0
7241,AFW,2015,,,,2004.97865753491,766957955078.105,0.485477551312086,1830344.0,748349.995076657,408690375.0
7242,AFW,2016,,,,1771.3353379403,690545418736.157,0.490806599745244,1822960.779,781940.016031265,419778384.0
7243,AFW,2017,,,,1587.39758163512,683748014299.694,0.474881977788224,1815608.1,790770.008087158,431138704.0
7244,AFW,2018,,,,1604.62824423315,766359667820.703,0.478304570011211,1807898.6,812779.999017716,442646825.0
7245,AFW,2019,,,,1663.33566697215,794719102944.191,0.485883896346851,1800220.1,833840.000689029,454306063.0
7246,AFW,2020,,,,1644.35987292588,784799699387.377,,1792580.7,,466189102.0
7247,AFW,2021,,,,1707.39401079414,840187283626.448,,,,478185907.0
7248,ARB,1995,,,,2161.42066673717,,,,,
7249,ARB,1996,,,,2288.46661947934,,,,,
7250,ARB,1997,,,,2395.99651878045,,,,,
7251,ARB,1998,,,,2406.24010877412,,,,,
7252,ARB,1999,,,,2417.73992750127,,,,,
7253,ARB,2000,,,,2571.30794221632,816019292861.184,3.27169287663677,483351.7,1611569.99832392,287065982.0
7254,ARB,2001,,,,2679.00347883975,798505436109.015,3.37655893340988,481389.93,1654740.02248049,293512340.0
7255,ARB,2002,,,,2640.88079144701,803122797644.81,3.41574355265764,479428.16,1690329.99977469,300018650.0
7256,ARB,2003,,,,2818.01799868668,887852467421.85,3.44373300812256,477466.39,1739150.00423789,306573087.0
7257,ARB,2004,,,,3270.59712080332,1056246691798.46,3.55175070393635,475504.62,1821170.0066328,313249616.0
7258,ARB,2005,,,,3724.37754046456,1297892893576.4,3.70759995136594,473542.85,1921029.99675274,320558754.0
7259,ARB,2006,,,,4295.25908183097,1538290265813.1,3.80829941435622,471581.08,1999759.98201966,328703057.0
7260,ARB,2007,,,,4927.25778252992,1790035967811.6,3.86110609283683,469619.31,2062060.0118041,337498222.0
7261,ARB,2008,,,,5749.92622169443,2253731073493.57,4.0621168131006,467657.54,2186110.03777385,346630443.0
7262,ARB,2009,,,,5843.47719428771,1978796922179.86,4.09086940342576,465695.77,2228829.99253273,355754908.0
7263,ARB,2010,,,,6147.55699055093,2327000352027.74,4.23067975148659,463734.0,2337490.00552297,364427661.0
7264,ARB,2011,,,,6145.0593293422,2541860324280.98,4.22955192886383,461308.84,2363640.00204206,372351065.0
7265,ARB,2012,,,,6875.57797183897,2787171487379.26,4.4265548625329,387313.68,2537139.9846673,380383408.0
7266,ARB,2013,,,,7270.98178224833,2843529425181.9,4.40414439530663,384888.52,2562239.98853564,389131555.0
7267,ARB,2014,,,,7347.76135585306,2895457837893.28,4.45299288222857,382463.36,2620259.97552276,397922915.0
7268,ARB,2015,,,,6880.57258126558,2538925219911.17,4.47256064641059,380038.2,2685770.03654838,406501999.0
7269,ARB,2016,,,,6458.66432535867,2516485492775.5,4.42953744751299,377730.6,2744510.00392437,415077960.0
7270,ARB,2017,,,,6022.64341256995,2598094271212.95,4.38671865218277,375191.7,2796759.97179747,423664839.0
7271,ARB,2018,,,,6170.04073551384,2800428454533.12,4.24668084288289,372634.1,2804929.98075485,432545676.0
7272,ARB,2019,,,,6327.98689681779,2818502435493.25,4.27260846110939,370302.7,2881820.04022598,441467739.0
7273,ARB,2020,,,,5874.4256920159,2490805099290.14,,367980.7,,449228296.0
7274,ARB,2021,,,,,2860723497699.23,,,,456520777.0
7275,CSS,1995,,,,3380.06997240484,,,,,
7276,CSS,1996,,,,3672.63317934502,,,,,
7277,CSS,1997,,,,3836.1933664646,,,,,
7278,CSS,1998,,,,4022.08241513608,,,,,
7279,CSS,1999,,,,4527.2651207579,,,,,
7280,CSS,2000,,,,4871.58489757731,34533832084.899,4.3648411664229,367737.7,44139.9998366833,6582141.0
7281,CSS,2001,,,,4992.71971958756,35575806154.0538,4.59950295791198,367616.67,46400.0003039836,6626803.0
7282,CSS,2002,,,,5200.65275985291,37324413478.8892,4.73632325059861,367495.64,48020.0001001358,6671842.0
7283,CSS,2003,,,,5664.68163492357,39887628735.7324,5.19150119533669,367374.61,52779.9995094537,6716747.0
7284,CSS,2004,,,,6297.41949736567,43625651968.6462,5.25266953065091,367253.58,53740.0005757809,6760372.0
7285,CSS,2005,,,,6853.87306205289,49307102490.0158,5.44654790136032,367132.55,55600.0000834465,6802474.0
7286,CSS,2006,,,,7584.77667679502,56074282810.569,5.97441649454449,367011.52,60419.9991375207,6844183.0
7287,CSS,2007,,,,8301.72355944187,62328931282.1072,6.04092700143316,366890.49,61589.9991989136,6884705.0
7288,CSS,2008,,,,9201.35937788452,70781392493.0564,5.64997542174075,366769.46,59730.0000190734,6923924.0
7289,CSS,2009,,,,8853.65114965004,59840576905.6194,6.87942992193046,366648.43,68940.0004148483,6964240.0
7290,CSS,2010,,,,8972.83143840168,64943467922.0159,5.5122272591456,366527.4,60280.000448227,7004428.0
7291,CSS,2011,,,,8829.16385449597,70083173168.5617,5.78335261633871,366230.12,62819.9988156558,7044357.0
7292,CSS,2012,,,,9710.10120523966,73852722208.2216,5.93454988690641,365932.84,64570.0011849404,7088996.0
7293,CSS,2013,,,,10168.3636140959,75232098978.6696,5.67834330846223,365635.56,63690.0004595518,7135884.0
7294,CSS,2014,,,,10275.9349685145,76921757095.9507,5.58414636562576,365338.28,63699.9981105328,7181044.0
7295,CSS,2015,,,,10193.205557395,75669285315.6587,5.44113019331584,365041.0,62869.9988126755,7224602.0
7296,CSS,2016,,,,9575.17340217441,71061689479.8109,5.12850717607433,364757.9,60030.0000905991,7265272.0
7297,CSS,2017,,,,9534.34662982664,73590179849.8435,4.98245117320772,364515.3,59629.9997717142,7303634.0
7298,CSS,2018,,,,9751.07608790408,76350610223.413,5.1378709781769,364223.4,61650.0001400709,7374650.0
7299,CSS,2019,,,,10119.4298699344,77428424853.8962,5.10230069373955,363931.1,62360.0004166365,7424102.0
7300,CSS,2020,,,,8919.90615587807,65896805290.3286,,363639.2,,7444768.0
7301,CSS,2021,,,,9683.17427186509,75295300457.2966,,,,7481877.0
7302,CEB,1995,,,,3175.69202223481,,,,,
7303,CEB,1996,,,,3629.40106369088,,,,,
7304,CEB,1997,,,,3827.70300182865,,,,,
7305,CEB,1998,,,,3868.03734742989,,,,,
7306,CEB,1999,,,,3914.18128211852,,,,,
7307,CEB,2000,,,,4088.87152400984,428275378877.533,6.53789051590376,358777.6,885220.008850098,108447824.0
7308,CEB,2001,,,,4169.64188617125,468810933850.137,6.69793540204949,360147.66,895640.006065369,107660041.0
7309,CEB,2002,,,,4429.65396069927,528403662973.913,6.60229661282296,361517.72,877040.012359619,106959751.0
7310,CEB,2003,,,,5188.70160870501,634159571510.152,6.90153113663835,362887.78,909109.977722168,106624167.0
7311,CEB,2004,,,,6382.66727887687,763250806102.138,6.91270708579154,364257.84,910360.005378724,106331716.0
7312,CEB,2005,,,,7736.15577507539,886879187178.938,6.91820806303894,365627.9,909890.003204345,106041911.0
7313,CEB,2006,,,,8856.90310088374,1002944446030.06,7.10326532912359,366997.96,928109.986305237,105772481.0
7314,CEB,2007,,,,10309.3298042138,1266891740290.63,7.19547366155884,368368.02,937249.994277954,105378748.0
7315,CEB,2008,,,,12398.1655461111,1533142323271.79,7.05577803646054,369738.08,917980.010032654,105001883.0
7316,CEB,2009,,,,12767.9145865744,1291091757413.16,6.52401629349401,371108.14,850510.003089906,104800475.0
7317,CEB,2010,,,,12811.9647486461,1318304829758.37,6.77083124206651,372478.2,876359.998703004,104421447.0
7318,CEB,2011,,,,12989.6072075984,1455318278974.07,6.78806356036056,373931.3,875500.024795532,104174038.0
7319,CEB,2012,,,,13146.2571602127,1359030050594.38,6.55205579982907,375384.4,847470.010757446,103935318.0
7320,CEB,2013,,,,13389.0483586529,1416961929448.89,6.3110256191359,376837.5,819539.995193482,103713726.0
7321,CEB,2014,,,,13552.2810393452,1462687483688.63,6.11935649050056,378290.6,798350.011825561,103496179.0
7322,CEB,2015,,,,13242.6592062679,1292823477883.11,6.23584322316337,379743.7,810819.984436036,103257886.0
7323,CEB,2016,,,,12820.8256330702,1316465869392.3,6.36520784286122,380336.502,821890.012741089,102994278.0
7324,CEB,2017,,,,13065.080761949,1461462997744.97,6.61260921724238,380939.984,844859.985351563,102740078.0
7325,CEB,2018,,,,14694.980825883,1649466156164.77,6.56885298527047,381258.0,836729.983329774,102538451.0
7326,CEB,2019,,,,15938.8804564374,1675083820501.22,6.26542158494275,381574.9,803120.008468629,102398537.0
7327,CEB,2020,,,,15847.036058119,1664902507747.84,,381881.8,,102180124.0
7328,CEB,2021,,,,17615.3413333087,1901935313869.67,,,,101430997.0
7329,EAR,1995,,,,1132.15858563974,,,,,
7330,EAR,1996,,,,1186.21930357996,,,,,
7331,EAR,1997,,,,1223.0002687859,,,,,
7332,EAR,1998,,,,1188.18347192437,,,,,
7333,EAR,1999,,,,1200.68917467528,,,,,
7334,EAR,2000,,,,1261.70042847804,3386373612180.98,1.55006467164001,8070690.194,7107519.92069558,2499206970.0
7335,EAR,2001,,,,1279.26329289835,3356995214996.41,1.55872749701515,8049101.832,7209179.93551865,2545843129.0
7336,EAR,2002,,,,1247.64248760096,3264190387135.55,1.57837051400672,8027513.47,7341900.0816606,2591204247.0
7337,EAR,2003,,,,1325.75253496328,3632856924973.88,1.61553853364424,8005925.108,7586229.98318821,2635731526.0
7338,EAR,2004,,,,1504.44306620683,4229725075661.74,1.67398654952635,7984336.746,7881440.03234059,2680567394.0
7339,EAR,2005,,,,1720.73510658055,4932002537834.11,1.71677436501719,7962748.384,8155610.04082859,2725013738.0
7340,EAR,2006,,,,1931.1055264804,5639084199757.26,1.78109780277464,7941160.022,8491950.01318306,2769421149.0
7341,EAR,2007,,,,2183.01377324944,6672113667692.29,1.85763654217778,7919571.66,8853040.06841779,2814101547.0
7342,EAR,2008,,,,2443.3774959145,7524109809617.1,1.8993196629124,7897983.298,9114830.060184,2857856055.0
7343,EAR,2009,,,,2531.50228051092,7262190969824.11,1.92645740028544,7876394.935,9256830.02179862,2901516356.0
7344,EAR,2010,,,,2759.4272615209,8804980626100.26,1.990642038583,7854806.573,9598539.95616735,2946338808.0
7345,EAR,2011,,,,2970.11981820059,9718645490075.39,2.03660327101594,7824279.76,9861349.88452495,2991353712.0
7346,EAR,2012,,,,3259.49761747032,10156314631806.0,2.10642440030848,7793752.947,10231340.0739133,3035261244.0
7347,EAR,2013,,,,3380.77552282647,10297645688404.5,2.10035548292143,7763226.134,10313800.0084013,3078835706.0
7348,EAR,2014,,,,3410.35149189932,10651444170099.7,2.17619876792349,7732699.322,10678719.9104428,3122586392.0
7349,EAR,2015,,,,3289.75681716091,10131735163334.4,2.16491431953584,7702172.509,10770330.0915509,3166642585.0
7350,EAR,2016,,,,3250.97832462271,10458224448027.4,2.16877910683837,7686805.0,10957840.0856629,3210110979.0
7351,EAR,2017,,,,3309.66140853737,11295052797674.6,2.22491989380434,7655531.46,11322529.9561843,3252529883.0
7352,EAR,2018,,,,3477.67919641391,11421920659971.4,2.24794879504107,7632988.4,11537299.9731824,3294298709.0
7353,EAR,2019,,,,3535.51994088068,11637871027178.0,2.23438682573138,7610957.1,11592670.0982973,3335463995.0
7354,EAR,2020,,,,3267.79667912065,10849641857292.9,,7589317.5,,3375134276.0
7355,EAR,2021,,,,3586.60899657312,12633177005843.7,,,,3411889059.0
7356,EAS,1995,,,,4137.70429159265,,,,,
7357,EAS,1996,,,,4366.93036756308,,,,,
7358,EAS,1997,,,,4232.79225487085,,,,,
7359,EAS,1998,,,,3702.10797418205,,,,,
7360,EAS,1999,,,,3660.85222458482,,,,,
7361,EAS,2000,,,,3869.02986863337,8374985727131.45,3.15066399836903,6358553.198,8679210.12230963,2048148696.0
7362,EAS,2001,,,,3955.62453386262,7788976174282.74,3.24119097800813,6375269.613,8933310.11470407,2066530023.0
7363,EAS,2002,,,,3908.14514227325,7911873429625.54,3.3868828599135,6391986.029,9294419.76673901,2083969920.0
7364,EAS,2003,,,,4090.52979694838,8699259628292.05,3.69271912160147,6408702.445,9944459.99227837,2100610344.0
7365,EAS,2004,,,,4600.22987179386,9756924029391.23,4.05649831211497,6425418.861,10873920.2809073,2116651449.0
7366,EAS,2005,,,,5037.11787187203,10409558236937.1,4.38440574899792,6442135.277,11632559.8210432,2132517760.0
7367,EAS,2006,,,,5321.7459391439,11031671606764.0,4.65929564342779,6458851.693,12387600.1525968,2148405823.0
7368,EAS,2007,,,,5686.25951627833,12325993218625.9,4.94116927661937,6475568.109,13099969.7839487,2164155292.0
7369,EAS,2008,,,,6191.55286771517,14210783479872.0,4.99484249727372,6492284.525,13309219.7006717,2179914111.0
7370,EAS,2009,,,,6536.39457845313,14623047438738.2,5.18063170731787,6509000.941,13856949.9756917,2195169711.0
7371,EAS,2010,,,,7352.03663722837,17066377556712.5,5.58623905852955,6525717.357,14858819.7609857,2210203758.0
7372,EAS,2011,,,,8159.88738428188,19790636811566.9,5.98820869617265,6538256.81,15988490.4508553,2225992094.0
7373,EAS,2012,,,,9123.05525625103,21172191176755.0,6.09787232316021,6550796.263,16370249.949716,2243776727.0
7374,EAS,2013,,,,9715.74619772677,21410741686661.6,6.25826318431044,6563335.716,16806330.2082345,2261274500.0
7375,EAS,2014,,,,9937.77550620998,22086206227634.1,6.22710869639902,6575875.17,16923030.2199125,2278232287.0
7376,EAS,2015,,,,9818.74679239091,21997211707026.9,6.14015326330914,6588414.623,16858459.6901089,2294507020.0
7377,EAS,2016,,,,9894.12780682069,22772039950316.9,6.11600785849429,6617999.125,16866590.095643,2310721864.0
7378,EAS,2017,,,,10229.4154488925,24324883921969.0,6.21269333197333,6617836.7,17271069.5945658,2327134580.0
7379,EAS,2018,,,,11095.6098433751,26482255890882.1,6.39891129108866,6625321.5,17817679.9025964,2341387076.0
7380,EAS,2019,,,,11689.5619451253,27028297830157.6,6.48971014758405,6632992.9,18110159.8270368,2353862247.0
7381,EAS,2020,,,,11637.0379535244,27127309724583.3,,6640831.4,,2363940425.0
7382,EAS,2021,,,,12736.9646190111,30911686458694.3,,,,2370204347.0
7383,EAP,1995,,,,704.904108268484,,,,,
7384,EAP,1996,,,,820.308638352747,,,,,
7385,EAP,1997,,,,888.600864416098,,,,,
7386,EAP,1998,,,,832.379048139107,,,,,
7387,EAP,1999,,,,854.58522488092,,,,,
7388,EAP,2000,,,,909.622016832776,1734674377491.78,2.27695559615347,4613824.063,6154940.03473967,1817064785.0
7389,EAP,2001,,,,980.631305062546,1847475162353.55,2.37797523065428,4632825.632,6384270.07483691,1834160201.0
7390,EAP,2002,,,,1061.25288891003,2044357718067.13,2.52505014579378,4651827.201,6724859.80296135,1850531105.0
7391,EAP,2003,,,,1205.92257217425,2311827507782.56,2.85773872511314,4670828.77,7438800.00929162,1866298799.0
7392,EAP,2004,,,,1418.07636808063,2682432420161.91,3.24206202945105,4689830.339,8294780.23209795,1881619185.0
7393,EAP,2005,,,,1632.71747385198,3106988566419.54,3.60188938203433,4708831.908,9095179.81847003,1896845515.0
7394,EAP,2006,,,,1889.56089678655,3740827421397.93,3.90946867367429,4727833.477,9817170.12482509,1911778513.0
7395,EAP,2007,,,,2267.00664982518,4727901190261.73,4.18844638808773,4746835.046,10480769.8253375,1926362850.0
7396,EAP,2008,,,,2761.24889506356,5978961071407.11,4.27967764630212,4765836.615,10770569.7422512,1940824032.0
7397,EAP,2009,,,,3207.09796774202,6484665214338.25,4.50739619112327,4784838.184,11350720.0574018,1955097471.0
7398,EAP,2010,,,,3749.13032728136,7889502259288.54,4.89951635196122,4803839.753,12266829.7604509,1969241762.0
7399,EAP,2011,,,,4335.59903896852,9645534117729.75,5.29688489760548,4809432.624,13208990.4746599,1984322091.0
7400,EAP,2012,,,,5069.68784779634,10759166957139.0,5.39935258464048,4815025.495,13543419.9709632,2001317846.0
7401,EAP,2013,,,,5697.66284868527,11871140152558.3,5.57675948874329,4820618.366,14053230.2566804,2018121456.0
7402,EAP,2014,,,,6195.98514275057,12798834538401.6,5.58108130315237,4826211.238,14204830.2596249,2034317097.0
7403,EAP,2015,,,,6446.30472079073,13327590633526.2,5.49835438852196,4831804.109,14154129.749734,2049809214.0
7404,EAP,2016,,,,6652.98304067034,13612470859504.0,5.4758426662967,4852144.37,14181900.0995718,2065223450.0
7405,EAP,2017,,,,6991.64902099892,14877277929156.4,5.58086848154561,4852271.7,14533159.56771,2080968782.0
7406,EAP,2018,,,,7670.94844112187,16640444719655.7,5.8036745176782,4859939.3,15122209.8982092,2094573278.0
7407,EAP,2019,,,,8257.33631951189,17207855739652.5,5.93030012315822,4867609.8,15499409.8143335,2106439246.0
7408,EAP,2020,,,,8333.18881979294,17486916629390.6,,4875280.4,,2116424876.0
7409,EAP,2021,,,,9290.98025682592,20751789915914.3,,,,2123673456.0
7410,TEA,1995,,,,713.336044863055,,,,,
7411,TEA,1996,,,,830.096091673307,,,,,
7412,TEA,1997,,,,899.169779489019,,,,,
7413,TEA,1998,,,,842.245646347698,,,,,
7414,TEA,1999,,,,864.682239005648,,,,,
7415,TEA,2000,,,,920.333710922744,1732073445619.54,2.26665207198431,4549099.863,6067820.03565878,1793649873.0
7416,TEA,2001,,,,992.138256631786,1844705099513.34,2.36783886928924,4568314.032,6294060.07178873,1810599718.0
7417,TEA,2002,,,,1073.65618726525,2041292453936.76,2.51881818999397,4587528.201,6637519.80479062,1826844868.0
7418,TEA,2003,,,,1219.97777929241,2308416192358.05,2.85521154205761,4606742.37,7349610.00715569,1842469495.0
7419,TEA,2004,,,,1434.58209718475,2678573244989.15,3.24391975143141,4625956.539,8203750.23362413,1857622964.0
7420,TEA,2005,,,,1651.68405173808,3102608150112.04,3.60688233456034,4645170.708,9000569.81602684,1872697597.0
7421,TEA,2006,,,,1911.45468598866,3735662384351.52,3.91790468046873,4664384.877,9720340.12757242,1887496209.0
7422,TEA,2007,,,,2293.19551114677,4721478366368.19,4.20763276218766,4683599.046,10396569.8253382,1901960228.0
7423,TEA,2008,,,,2793.04367213392,5970933760213.65,4.29637321969848,4702813.215,10678279.745914,1916309337.0
7424,TEA,2009,,,,3243.91169083005,6475891313040.22,4.53616789391167,4722027.384,11275200.0577077,1930470829.0
7425,TEA,2010,,,,3792.02209581491,7879075814544.82,4.93522603276709,4741241.553,12194229.7589257,1944510719.0
7426,TEA,2011,,,,4384.99301115201,9632925414241.57,5.34500148584473,4747047.024,13150700.472828,1959494275.0
7427,TEA,2012,,,,5127.16108735641,10745121560845.9,5.4479264702112,4752852.495,13483409.9695906,1976386829.0
7428,TEA,2013,,,,5761.99245910014,11855702839095.2,5.63290752947599,4758657.966,14004040.2550027,1993077336.0
7429,TEA,2014,,,,6265.70277774209,12782234168171.3,5.63538394652302,4764463.438,14151860.2608442,2009149689.0
7430,TEA,2015,,,,6518.63361291748,13310278570875.9,5.55460528413418,4770268.909,14107319.7508007,2024511016.0
7431,TEA,2016,,,,6727.42655398279,13594816477316.6,5.52934051229397,4790821.77,14129910.0981988,2039794828.0
7432,TEA,2017,,,,7069.64154903099,14858104901052.9,5.62378476892934,4791161.7,14456079.5661844,2055414680.0
7433,TEA,2018,,,,7756.3495354118,16619046649580.0,5.85120967808139,4799041.9,15048809.8969888,2068898629.0
7434,TEA,2019,,,,8349.15084607972,17185732294158.7,5.97680917722675,4806925.0,15420139.817996,2080648616.0
7435,TEA,2020,,,,8425.80529949925,17464369876211.7,,4814808.2,,2090523535.0
7436,TEA,2021,,,,9394.30700772658,20725171469830.4,,,,2097669023.0
7437,EMU,1995,,,,22626.0978320908,,,,,
7438,EMU,1996,,,,23887.7082466465,,,,,
7439,EMU,1997,,,,23839.8019803253,,,,,
7440,EMU,1998,,,,22793.4971971729,,,,,
7441,EMU,1999,,,,22386.6915930134,,,,,
7442,EMU,2000,,,,22174.4427251698,6495755148668.91,8.19249388240158,978203.096,3241180.0339222,321324622.0
7443,EMU,2001,,,,21260.7750883056,6596586819720.33,8.30688919817204,982131.839,3279769.98543739,322562386.0
7444,EMU,2002,,,,20741.0184740614,7200156656955.42,8.28113558879132,986060.583,3283970.04985809,324141533.0
7445,EMU,2003,,,,23336.2669460245,8862330817568.42,8.41165792296142,989989.326,3337349.98512268,325904835.0
7446,EMU,2004,,,,28345.2987614495,10160398631608.8,8.406474128013,993918.07,3347110.00132561,327702192.0
7447,EMU,2005,,,,32450.2805281117,10523525439926.8,8.33739976150602,997846.813,3330019.97804642,329398861.0
7448,EMU,2006,,,,34554.5243619903,11184044960382.4,8.24923926679182,1001775.556,3305659.98125076,330939600.0
7449,EMU,2007,,,,36718.5915095819,12879111960143.5,8.09521186295627,1005704.3,3274609.95054245,332660837.0
7450,EMU,2008,,,,39554.8502044489,14158257793140.4,7.88464482183301,1009633.043,3205709.94830131,334290264.0
7451,EMU,2009,,,,39682.4903976497,12938506838994.8,7.27001401057407,1013561.787,2995830.00516891,335377620.0
7452,EMU,2010,,,,39852.5007543084,12641746115447.3,7.44039603068212,1017490.53,3050559.94963646,336171621.0
7453,EMU,2011,,,,40336.2327229748,13637892212888.5,7.18838871447546,1019686.45,2948150.01034737,335442349.0
7454,EMU,2012,,,,39241.8956300111,12638778989120.2,7.08435300305071,1021882.37,2918270.00331879,336183135.0
7455,EMU,2013,,,,39448.8356188936,13196295674614.7,6.91571512914481,1024078.29,2868889.95432854,337328817.0
7456,EMU,2014,,,,39368.7566765567,13510071267777.2,6.52364923951385,1026274.21,2742769.98829842,338486932.0
7457,EMU,2015,,,,37711.7907063138,11675505654188.3,6.64692910229062,1028470.13,2787649.99938011,339514675.0
7458,EMU,2016,,,,36336.4331891886,11973697030154.2,6.62292939119013,1030071.2,2781840.0067091,340509447.0
7459,EMU,2017,,,,35845.979539049,12679719281959.4,6.61859619994761,1031881.2,2778239.98570442,341246081.0
7460,EMU,2018,,,,38830.8460889575,13698192868965.1,6.43564526914331,1033420.0,2704630.01251221,342065158.0
7461,EMU,2019,,,,40238.1621038257,13418170804151.7,6.11138351460838,1034958.4,2588930.03439903,342452734.0
7462,EMU,2020,,,,38208.3624623572,13085484520637.5,,1036486.8,,342913447.0
7463,EMU,2021,,,,41954.2637219317,14563282816938.9,,,,343067846.0
7464,ECS,1995,,,,12009.282772505,,,,,
7465,ECS,1996,,,,12720.8237870625,,,,,
7466,ECS,1997,,,,12972.3517283749,,,,,
7467,ECS,1998,,,,12581.1084672028,,,,,
7468,ECS,1999,,,,12454.8830276972,,,,,
7469,ECS,2000,,,,12551.0418012036,10065982507646.7,7.55416566294078,10354179.864,8451510.1390183,862786211.0
7470,ECS,2001,,,,12138.9356420018,10167095927330.5,7.61130030865505,10366842.944,8499299.87457395,863909133.0
7471,ECS,2002,,,,12064.4676516005,11134428663904.4,7.61127593957029,10379506.023,8519119.96589602,865474170.0
7472,ECS,2003,,,,13636.6237551523,13536025841107.9,7.83562778837621,10392169.104,8755359.9086851,867701442.0
7473,ECS,2004,,,,16586.8253508033,15776445792157.6,7.81955004718074,10404832.184,8764540.01627863,870270838.0
7474,ECS,2005,,,,19215.585928549,16782232363361.7,7.78856493901652,10417495.264,8767269.85447109,872913705.0
7475,ECS,2006,,,,20793.6373142357,18169148688223.4,7.90290982244653,10463742.343,8880700.0168413,875627934.0
7476,ECS,2007,,,,22522.052408825,21229641721018.3,7.87459973916443,10476859.423,8895979.97148335,878767025.0
7477,ECS,2008,,,,24540.5338545066,23365169396298.7,7.78504125255976,10489976.504,8843049.94092882,882357452.0
7478,ECS,2009,,,,24318.1469095118,20549204615529.3,7.16727451205305,10503093.583,8244330.0805986,885846236.0
7479,ECS,2010,,,,24555.6498593632,21021727246975.9,7.41014052624976,10516210.663,8510860.00926794,889222824.0
7480,ECS,2011,,,,25017.1877908674,23305519637939.6,7.40928131176693,10521961.719,8531760.10447741,891279641.0
7481,ECS,2012,,,,25321.1676311458,22449773808807.2,7.30408840102663,10527712.772,8469950.06759465,894762079.0
7482,ECS,2013,,,,26007.3692260589,23452495953074.9,7.12001009748235,10533463.827,8346249.82477725,899035925.0
7483,ECS,2014,,,,26042.1920152552,23779706739057.1,6.77186903722267,10539214.882,8068450.07753373,903601049.0
7484,ECS,2015,,,,24657.5955236399,20484146552459.3,6.70542940679825,10544965.937,8036450.01767576,908123143.0
7485,ECS,2016,,,,23341.9433616601,20418625057524.1,6.70056721618822,10551026.254,8080290.04022479,912374705.0
