,code,year,hdi,country,epi,population,gdp_per_capita,co2_emission_per_capita,forest_area,ghg_emission
1447,IRL,2003,,Ireland,"56,1",,,,,
1448,IRN,2003,,Iran,"42,8",,,,,
1449,IRQ,2003,,Iraq,"25,6",,,,,
1450,ISL,2003,,Iceland,"64,5",,,,,
1451,ISR,2003,,Israel,"54,2",,,,,
1452,ITA,2003,,Italy,"67,8",,,,,
1453,JAM,2003,,Jamaica,"52,6",,,,,
1454,JOR,2003,,Jordan,"40,4",,,,,
1455,JPN,2003,,Japan,"62,2",,,,,
1456,KAZ,2003,,Kazakhstan,"33,0",,,,,
1457,KEN,2003,,Kenya,"49,3",,,,,
1458,KGZ,2003,,Kyrgyzstan,"46,3",,,,,
1459,KHM,2003,,Cambodia,"52,7",,,,,
1460,KIR,2003,,Kiribati,..,,,,,
1461,KNA,2003,,Saint Kitts and Nevis,..,,,,,
1462,KOR,2003,,South Korea,"54,2",,,,,
1463,KWT,2003,,Kuwait,"36,6",,,,,
1464,LAO,2003,,Laos,..,,,,,
1465,LBN,2003,,Lebanon,"46,7",,,,,
1466,LBR,2003,,Liberia,..,,,,,
1467,LBY,2003,,Libyan Arab Jamahiriya,"35,8",,,,,
1468,LCA,2003,,Saint Lucia,..,,,,,
1469,LIE,2003,,Liechtenstein,..,,,,,
1470,LKA,2003,,Sri Lanka,"51,0",,,,,
1471,LSO,2003,,Lesotho,..,,,,,
1472,LTU,2003,,Lithuania,"62,9",,,,,
1473,LUX,2003,,Luxembourg,"68,3",,,,,
1474,LVA,2003,,Latvia,"66,5",,,,,
1475,MAC,2003,,Macao,..,,,,,
1476,MAR,2003,,Morocco,"44,9",,,,,
1477,MCO,2003,,Monaco,..,,,,,
1478,MDA,2003,,Moldova,"42,6",,,,,
1479,MDG,2003,,Madagascar,..,,,,,
1480,MDV,2003,,Maldives,..,,,,,
1481,MEX,2003,,Mexico,"45,6",102429341.0,7120.3847701944,3.95091873569123,679499.38,562960.021972656
1482,MHL,2003,,Marshall Islands,..,,,,,
1483,MKD,2003,,Macedonia,"45,5",,,,,
1484,MLI,2003,,Mali,..,,,,,
1485,MLT,2003,,Malta,"46,9",,,,,
1486,MMR,2003,,Myanmar,"53,0",,,,,
1487,MNE,2003,,Montenegro,..,,,,,
1488,MNG,2003,,Mongolia,"43,0",,,,,
1489,MNP,2003,,Northern Mariana Islands,..,,,,,
1490,MOZ,2003,,Mozambique,"47,0",,,,,
1491,MRT,2003,,Mauritania,..,,,,,
1492,MSR,2003,,Montserrat,..,,,,,
1493,MTQ,2003,,Martinique,..,,,,,
1494,MUS,2003,,Mauritius,..,,,,,
1495,MWI,2003,,Malawi,..,,,,,
1496,MYS,2003,,Malaysia,"60,3",,,,,
1497,MYT,2003,,Mayotte,..,,,,,
1498,NAM,2003,,Namibia,"48,6",,,,,
1499,NCL,2003,,New Caledonia,..,,,,,
1500,NER,2003,,Niger,..,,,,,
1501,NFK,2003,,Norfolk Island,..,,,,,
1502,NGA,2003,,Nigeria,"38,0",,,,,
1503,NIC,2003,,Nicaragua,"57,1",,,,,
1504,NIU,2003,,Niue,..,,,,,
1505,NLD,2003,,Netherlands,"64,2",,,,,
1506,NOR,2003,,Norway,"69,3",,,,,
1507,NPL,2003,,Nepal,"54,0",,,,,
1508,NRU,2003,,Nauru,..,,,,,
1509,NZL,2003,,New Zealand,"61,9",,,,,
1510,OMN,2003,,Oman,"43,7",,,,,
1511,PAK,2003,,Pakistan,"39,1",,,,,
1512,PAN,2003,,Panama,"55,8",,,,,
1513,PCN,2003,,Pitcairn,..,,,,,
1514,PER,2003,,Peru,"50,1",,,,,
1515,PHL,2003,,Philippines,"51,3",,,,,
1516,PLW,2003,,Palau,..,,,,,
1517,PNG,2003,,Papua New Guinea,..,,,,,
1518,POL,2003,,Poland,"66,1",,,,,
1519,PRI,2003,,Puerto Rico,..,,,,,
1520,PRK,2003,,North Korea,..,,,,,
1521,PRT,2003,,Portugal,"53,3",,,,,
1522,PRY,2003,,Paraguay,"50,8",,,,,
1523,PSE,2003,,Occupied Palestinian Territory,..,,,,,
1524,PYF,2003,,French Polynesia,..,,,,,
1525,QAT,2003,,Qatar,"46,0",,,,,
1526,REU,2003,,Reunion,..,,,,,
1527,ROU,2003,,Romania,"42,5",,,,,
1528,RUS,2003,,Russia,"46,1",,,,,
1529,RWA,2003,,Rwanda,..,,,,,
1530,SAU,2003,,Saudi Arabia,"50,7",,,,,
1531,SDN,2003,,Sudan,"43,4",,,,,
1532,SEN,2003,,Senegal,"46,8",,,,,
1533,SGP,2003,,Singapore,"55,4",,,,,
1534,SHN,2003,,Saint Helena,..,,,,,
1535,SJM,2003,,Svalbard and Jan Mayen Islands,..,,,,,
1536,SLB,2003,,Solomon Islands,..,,,,,
1537,SLE,2003,,Sierra Leone,..,,,,,
1538,SLV,2003,,El Salvador,"51,6",,,,,
1539,SMR,2003,,San Marino,..,,,,,
1540,SOM,2003,,Somalia,..,,,,,
1541,SPM,2003,,Saint Pierre and Miquelon,..,,,,,
1542,SRB,2003,,Serbia,"44,9",,,,,
1543,STP,2003,,Sao Tome and Principe,..,,,,,
1544,SUR,2003,,Suriname,..,,,,,
1545,SVK,2003,,Slovakia,"61,7",,,,,
1546,SVN,2003,,Slovenia,"60,4",,,,,
1547,SWE,2003,,Sweden,"66,1",,,,,
1548,SWZ,2003,,Swaziland,..,,,,,
1549,SYC,2003,,Seychelles,..,,,,,
1550,SYR,2003,,Syria,"41,5",,,,,
1551,TCA,2003,,Turks and Caicos Islands,..,,,,,
1552,TCD,2003,,Chad,..,,,,,
1553,TGO,2003,,Togo,"47,8",,,,,
1554,THA,2003,,Thailand,"55,2",,,,,
1555,TJK,2003,,Tajikistan,"37,2",,,,,
1556,TKL,2003,,Tokelau,..,,,,,
1557,TKM,2003,,Turkmenistan,"30,4",,,,,
1558,TLS,2003,,Timor-Leste,..,,,,,
1559,TON,2003,,Tonga,..,,,,,
1560,TTO,2003,,Trinidad and Tobago,"45,7",,,,,
1561,TUN,2003,,Tunisia,"44,3",,,,,
1562,TUR,2003,,Turkey,"42,5",,,,,
1563,TUV,2003,,Tuvalu,..,,,,,
1564,TWN,2003,,Taiwan,"57,2",,,,,
1565,TZA,2003,,Tanzania,"53,5",,,,,
1566,UGA,2003,,Uganda,..,,,,,
1567,UKR,2003,,Ukraine,"47,0",,,,,
1568,URY,2003,,Uruguay,"60,5",,,,,
1569,USA,2003,,United States of America,"55,2",,,,,
1570,UZB,2003,,Uzbekistan,"30,0",,,,,
1571,VAT,2003,,Holy See,..,,,,,
1572,VCT,2003,,Saint Vincent and the Grenadines,..,,,,,
1573,VEN,2003,,Venezuela,"54,3",,,,,
1574,VGB,2003,,British Virgin Islands,..,,,,,
1575,VIR,2003,,United States Virgin Islands,..,,,,,
1576,VNM,2003,,Viet Nam,"49,4",,,,,
1577,VUT,2003,,Vanuatu,..,,,,,
1578,WLF,2003,,Wallis and Futuna Islands,..,,,,,
1579,WSM,2003,,Samoa,..,,,,,
1580,YEM,2003,,Yemen,"33,3",,,,,
1581,ZAF,2003,,South Africa,"33,7",,,,,
1582,ZMB,2003,,Zambia,"53,9",,,,,
1583,ZWE,2003,,Zimbabwe,"50,3",,,,,
1584,ABW,2004,,Aruba,..,,,,,
1585,AFG,2004,,Afghanistan,..,,,,,
1586,AGO,2004,,Angola,"45,1",,,,,
1587,AIA,2004,,Anguilla,..,,,,,
1588,ALB,2004,,Albania,"64,5",,,,,
1589,AND,2004,,Andorra,..,,,,,
1590,ANT,2004,,Netherlands Antilles,..,,,,,
1591,ARE,2004,,United Arab Emirates,"49,8",,,,,
1592,ARG,2004,,Argentina,"53,1",,,,,
1593,ARM,2004,,Armenia,"46,6",,,,,
1594,ASM,2004,,American Samoa,..,,,,,
1595,ATG,2004,,Antigua and Barbuda,..,,,,,
1596,AUS,2004,,Australia,"57,5",,,,,
1597,AUT,2004,,Austria,"67,7",,,,,
1598,AZE,2004,,Azerbaijan,"39,1",,,,,
1599,BDI,2004,,Burundi,..,,,,,
1600,BEL,2004,,Belgium,"62,1",,,,,
1601,BEN,2004,,Benin,"50,1",,,,,
1602,BFA,2004,,Burkina Faso,..,,,,,
1603,BGD,2004,,Bangladesh,"40,2",,,,,
1604,BGR,2004,,Bulgaria,"53,0",,,,,
1605,BHR,2004,,Bahrain,..,,,,,
1606,BHS,2004,,Bahamas,..,,,,,
1607,BIH,2004,,Bosnia and Herzegovina,"39,0",,,,,
1608,BLR,2004,,Belarus,"50,5",,,,,
1609,BLZ,2004,,Belize,..,,,,,
1610,BMU,2004,,Bermuda,..,,,,,
1611,BOL,2004,,Bolivia,"54,6",,,,,
1612,BRA,2004,,Brazil,"56,1",,,,,
1613,BRB,2004,,Barbados,..,,,,,
1614,BRN,2004,,Brunei Darussalam,"62,7",,,,,
1615,BTN,2004,,Bhutan,..,,,,,
1616,BWA,2004,,Botswana,"50,2",,,,,
1617,CAF,2004,,Central African Republic,..,,,,,
1618,CAN,2004,,Canada,"56,7",31940655.0,32143.6814078562,16.7942699644123,3476100.66,676030.029296875
1619,CHE,2004,,Switzerland,"77,2",,,,,
1620,CHL,2004,,Chile,"55,2",,,,,
1621,CHN,2004,,China,"42,0",,,,,
1622,CIV,2004,,Cote d'Ivoire,"52,4",,,,,
1623,CMR,2004,,Cameroon,"42,6",,,,,
1624,COD,2004,,Dem. Rep. Congo,"46,6",,,,,
1625,COG,2004,,Congo,"47,1",,,,,
1626,COK,2004,,Cook Islands,..,,,,,
1627,COL,2004,,Colombia,"60,6",,,,,
1628,COM,2004,,Comoros,..,,,,,
1629,CPV,2004,,Cape Verde,..,,,,,
1630,CRI,2004,,Costa Rica,"69,3",,,,,
1631,CUB,2004,,Cuba,"54,0",,,,,
1632,CYM,2004,,Cayman Islands,..,,,,,
1633,CYP,2004,,Cyprus,"57,3",,,,,
1634,CZE,2004,,Czech Republic,"61,8",,,,,
1635,DEU,2004,,Germany,"66,0",,,,,
1636,DJI,2004,,Djibouti,..,,,,,
1637,DMA,2004,,Dominica,..,,,,,
1638,DNK,2004,,Denmark,"62,0",,,,,
1639,DOM,2004,,Dominican Republic,"52,7",,,,,
1640,DZA,2004,,Algeria,"48,2",,,,,
1641,ECU,2004,,Ecuador,"58,3",,,,,
1642,EGY,2004,,Egypt,"53,7",,,,,
1643,ERI,2004,,Eritrea,"36,3",,,,,
1644,ESH,2004,,Western Sahara,..,,,,,
1645,ESP,2004,,Spain,"57,2",,,,,
1646,EST,2004,,Estonia,"55,7",,,,,
1647,ETH,2004,,Ethiopia,"52,7",,,,,
1648,FIN,2004,,Finland,"61,5",,,,,
1649,FJI,2004,,Fiji,..,,,,,
1650,FLK,2004,,Falkland Islands,..,,,,,
1651,FRA,2004,,France,"67,1",,,,,
1652,FRO,2004,,Faeroe Islands,..,,,,,
1653,FSM,2004,,Micronesia,..,,,,,
1654,GAB,2004,,Gabon,"57,1",,,,,
1655,GBR,2004,,United Kingdom,"67,6",,,,,
1656,GEO,2004,,Georgia,"56,2",,,,,
1657,GHA,2004,,Ghana,"46,6",,,,,
1658,GIB,2004,,Gibraltar,..,,,,,
1659,GIN,2004,,Guinea,..,,,,,
1660,GLP,2004,,Guadeloupe,..,,,,,
1661,GMB,2004,,Gambia,..,,,,,
1662,GNB,2004,,Guinea-Bissau,..,,,,,
1663,GNQ,2004,,Equatorial Guinea,..,,,,,
1664,GRC,2004,,Greece,"58,3",,,,,
1665,GRD,2004,,Grenada,..,,,,,
1666,GRL,2004,,Greenland,..,,,,,
1667,GTM,2004,,Guatemala,"48,8",,,,,
1668,GUF,2004,,French Guiana,..,,,,,
1669,GUM,2004,,Guam,..,,,,,
1670,GUY,2004,,Guyana,..,,,,,
1671,HKG,2004,,Hong Kong,..,,,,,
1672,HND,2004,,Honduras,"49,1",,,,,
1673,HRV,2004,,Croatia,"61,1",,,,,
1674,HTI,2004,,Haiti,"40,3",,,,,
1675,HUN,2004,,Hungary,"55,1",,,,,
1676,IDN,2004,,Indonesia,"49,6",,,,,
1677,IMN,2004,,Isle of Man,..,,,,,
1678,IND,2004,,India,"36,1",,,,,
1679,IRL,2004,,Ireland,"56,3",,,,,
1680,IRN,2004,,Iran,"42,4",,,,,
1681,IRQ,2004,,Iraq,"25,5",,,,,
1682,ISL,2004,,Iceland,"64,6",,,,,
1683,ISR,2004,,Israel,"54,7",,,,,
1684,ITA,2004,,Italy,"68,3",,,,,
1685,JAM,2004,,Jamaica,"52,5",,,,,
1686,JOR,2004,,Jordan,"40,7",,,,,
1687,JPN,2004,,Japan,"62,5",,,,,
1688,KAZ,2004,,Kazakhstan,"33,1",,,,,
1689,KEN,2004,,Kenya,"49,2",,,,,
1690,KGZ,2004,,Kyrgyzstan,"46,3",,,,,
1691,KHM,2004,,Cambodia,"52,8",,,,,
1692,KIR,2004,,Kiribati,..,,,,,
1693,KNA,2004,,Saint Kitts and Nevis,..,,,,,
1694,KOR,2004,,South Korea,"54,7",,,,,
1695,KWT,2004,,Kuwait,"36,6",,,,,
1696,LAO,2004,,Laos,..,,,,,
1697,LBN,2004,,Lebanon,"47,7",,,,,
1698,LBR,2004,,Liberia,..,,,,,
1699,LBY,2004,,Libyan Arab Jamahiriya,"36,3",,,,,
1700,LCA,2004,,Saint Lucia,..,,,,,
1701,LIE,2004,,Liechtenstein,..,,,,,
1702,LKA,2004,,Sri Lanka,"53,7",,,,,
1703,LSO,2004,,Lesotho,..,,,,,
1704,LTU,2004,,Lithuania,"64,3",,,,,
1705,LUX,2004,,Luxembourg,"68,2",,,,,
1706,LVA,2004,,Latvia,"68,6",,,,,
1707,MAC,2004,,Macao,..,,,,,
1708,MAR,2004,,Morocco,"45,1",,,,,
1709,MCO,2004,,Monaco,..,,,,,
1710,MDA,2004,,Moldova,"43,5",,,,,
1711,MDG,2004,,Madagascar,..,,,,,
1712,MDV,2004,,Maldives,..,,,,,
1713,MEX,2004,,Mexico,"46,7",103945813.0,7525.46523432127,3.98380650602556,678061.34,574619.995117188
1714,MHL,2004,,Marshall Islands,..,,,,,
1715,MKD,2004,,Macedonia,"46,1",,,,,
1716,MLI,2004,,Mali,..,,,,,
1717,MLT,2004,,Malta,"47,9",,,,,
1718,MMR,2004,,Myanmar,"52,8",,,,,
1719,MNE,2004,,Montenegro,..,,,,,
1720,MNG,2004,,Mongolia,"43,4",,,,,
1721,MNP,2004,,Northern Mariana Islands,..,,,,,
1722,MOZ,2004,,Mozambique,"46,4",,,,,
1723,MRT,2004,,Mauritania,..,,,,,
1724,MSR,2004,,Montserrat,..,,,,,
1725,MTQ,2004,,Martinique,..,,,,,
1726,MUS,2004,,Mauritius,..,,,,,
1727,MWI,2004,,Malawi,..,,,,,
1728,MYS,2004,,Malaysia,"60,6",,,,,
1729,MYT,2004,,Mayotte,..,,,,,
1730,NAM,2004,,Namibia,"49,8",,,,,
1731,NCL,2004,,New Caledonia,..,,,,,
1732,NER,2004,,Niger,..,,,,,
1733,NFK,2004,,Norfolk Island,..,,,,,
1734,NGA,2004,,Nigeria,"38,2",,,,,
1735,NIC,2004,,Nicaragua,"57,6",,,,,
1736,NIU,2004,,Niue,..,,,,,
1737,NLD,2004,,Netherlands,"64,4",,,,,
1738,NOR,2004,,Norway,"69,9",,,,,
1739,NPL,2004,,Nepal,"53,2",,,,,
1740,NRU,2004,,Nauru,..,,,,,
1741,NZL,2004,,New Zealand,"62,5",,,,,
1742,OMN,2004,,Oman,"44,3",,,,,
1743,PAK,2004,,Pakistan,"39,3",,,,,
1744,PAN,2004,,Panama,"57,3",,,,,
1745,PCN,2004,,Pitcairn,..,,,,,
1746,PER,2004,,Peru,"51,3",,,,,
1747,PHL,2004,,Philippines,"52,0",,,,,
1748,PLW,2004,,Palau,..,,,,,
1749,PNG,2004,,Papua New Guinea,..,,,,,
1750,POL,2004,,Poland,"62,3",,,,,
1751,PRI,2004,,Puerto Rico,..,,,,,
1752,PRK,2004,,North Korea,..,,,,,
1753,PRT,2004,,Portugal,"53,0",,,,,
1754,PRY,2004,,Paraguay,"51,3",,,,,
1755,PSE,2004,,Occupied Palestinian Territory,..,,,,,
1756,PYF,2004,,French Polynesia,..,,,,,
1757,QAT,2004,,Qatar,"46,4",,,,,
1758,REU,2004,,Reunion,..,,,,,
1759,ROU,2004,,Romania,"43,2",,,,,
1760,RUS,2004,,Russia,"45,9",,,,,
1761,RWA,2004,,Rwanda,..,,,,,
1762,SAU,2004,,Saudi Arabia,"50,4",,,,,
1763,SDN,2004,,Sudan,"43,7",,,,,
1764,SEN,2004,,Senegal,"48,2",,,,,
1765,SGP,2004,,Singapore,"55,7",,,,,
1766,SHN,2004,,Saint Helena,..,,,,,
1767,SJM,2004,,Svalbard and Jan Mayen Islands,..,,,,,
1768,SLB,2004,,Solomon Islands,..,,,,,
1769,SLE,2004,,Sierra Leone,..,,,,,
1770,SLV,2004,,El Salvador,"51,9",,,,,
1771,SMR,2004,,San Marino,..,,,,,
1772,SOM,2004,,Somalia,..,,,,,
1773,SPM,2004,,Saint Pierre and Miquelon,..,,,,,
1774,SRB,2004,,Serbia,"44,9",,,,,
1775,STP,2004,,Sao Tome and Principe,..,,,,,
1776,SUR,2004,,Suriname,..,,,,,
1777,SVK,2004,,Slovakia,"62,8",,,,,
1778,SVN,2004,,Slovenia,"61,0",,,,,
1779,SWE,2004,,Sweden,"66,5",,,,,
1780,SWZ,2004,,Swaziland,..,,,,,
1781,SYC,2004,,Seychelles,..,,,,,
1782,SYR,2004,,Syria,"41,8",,,,,
1783,TCA,2004,,Turks and Caicos Islands,..,,,,,
1784,TCD,2004,,Chad,..,,,,,
1785,TGO,2004,,Togo,"46,5",,,,,
1786,THA,2004,,Thailand,"56,7",,,,,
1787,TJK,2004,,Tajikistan,"37,3",,,,,
1788,TKL,2004,,Tokelau,..,,,,,
1789,TKM,2004,,Turkmenistan,"31,3",,,,,
1790,TLS,2004,,Timor-Leste,..,,,,,
1791,TON,2004,,Tonga,..,,,,,
1792,TTO,2004,,Trinidad and Tobago,"45,1",,,,,
1793,TUN,2004,,Tunisia,"45,2",,,,,
1794,TUR,2004,,Turkey,"43,4",,,,,
1795,TUV,2004,,Tuvalu,..,,,,,
1796,TWN,2004,,Taiwan,"57,1",,,,,
1797,TZA,2004,,Tanzania,"53,1",,,,,
1798,UGA,2004,,Uganda,..,,,,,
1799,UKR,2004,,Ukraine,"47,5",,,,,
1800,URY,2004,,Uruguay,"57,7",,,,,
1801,USA,2004,,United States of America,"55,2",,,,,
1802,UZB,2004,,Uzbekistan,"30,5",,,,,
1803,VAT,2004,,Holy See,..,,,,,
1804,VCT,2004,,Saint Vincent and the Grenadines,..,,,,,
1805,VEN,2004,,Venezuela,"55,0",,,,,
1806,VGB,2004,,British Virgin Islands,..,,,,,
1807,VIR,2004,,United States Virgin Islands,..,,,,,
1808,VNM,2004,,Viet Nam,"48,9",,,,,
1809,VUT,2004,,Vanuatu,..,,,,,
1810,WLF,2004,,Wallis and Futuna Islands,..,,,,,
1811,WSM,2004,,Samoa,..,,,,,
1812,YEM,2004,,Yemen,"34,0",,,,,
1813,ZAF,2004,,South Africa,"34,5",,,,,
1814,ZMB,2004,,Zambia,"54,1",,,,,
1815,ZWE,2004,,Zimbabwe,"50,4",,,,,
1816,ABW,2005,,Aruba,..,,,,,
1817,AIA,2005,,Anguilla,..,,,,,
1818,AND,2005,,Andorra,..,,,,,
1819,ANT,2005,,Netherlands Antilles,..,,,,,
1820,ASM,2005,,American Samoa,..,,,,,
1821,ATG,2005,,Antigua and Barbuda,..,,,,,
1822,BIH,2005,,Bosnia and Herzegovina,"38,9",,,,,
1823,BMU,2005,,Bermuda,..,,,,,
1824,BTN,2005,,Bhutan,..,,,,,
1825,COK,2005,,Cook Islands,..,,,,,
1826,CYM,2005,,Cayman Islands,..,,,,,
1827,DMA,2005,,Dominica,..,,,,,
1828,ESH,2005,,Western Sahara,..,,,,,
1829,FJI,2005,,Fiji,..,,,,,
1830,FLK,2005,,Falkland Islands,..,,,,,
1831,FRO,2005,,Faeroe Islands,..,,,,,
1832,FSM,2005,,Micronesia,..,,,,,
1833,GIB,2005,,Gibraltar,..,,,,,
1834,GLP,2005,,Guadeloupe,..,,,,,
1835,GRD,2005,,Grenada,..,,,,,
1836,GRL,2005,,Greenland,..,,,,,
1837,GUF,2005,,French Guiana,..,,,,,
1838,GUM,2005,,Guam,..,,,,,
1839,IMN,2005,,Isle of Man,..,,,,,
1840,KIR,2005,,Kiribati,..,,,,,
1841,LCA,2005,,Saint Lucia,..,,,,,
1842,LIE,2005,,Liechtenstein,..,,,,,
1843,LUX,2005,,Luxembourg,"68,5",,,,,
1844,MAC,2005,,Macao,..,,,,,
1845,MCO,2005,,Monaco,..,,,,,
1846,MDV,2005,,Maldives,..,,,,,
1847,MHL,2005,,Marshall Islands,..,,,,,
1848,MNE,2005,,Montenegro,..,,,,,
1849,MNP,2005,,Northern Mariana Islands,..,,,,,
1850,MSR,2005,,Montserrat,..,,,,,
1851,MTQ,2005,,Martinique,..,,,,,
1852,MYT,2005,,Mayotte,..,,,,,
1853,NCL,2005,,New Caledonia,..,,,,,
1854,NFK,2005,,Norfolk Island,..,,,,,
1855,NIU,2005,,Niue,..,,,,,
1856,NRU,2005,,Nauru,..,,,,,
1857,PCN,2005,,Pitcairn,..,,,,,
1858,PLW,2005,,Palau,..,,,,,
1859,PNG,2005,,Papua New Guinea,..,,,,,
1860,PRK,2005,,North Korea,..,,,,,
1861,PSE,2005,,Occupied Palestinian Territory,..,,,,,
1862,PYF,2005,,French Polynesia,..,,,,,
1863,REU,2005,,Reunion,..,,,,,
1864,SHN,2005,,Saint Helena,..,,,,,
1865,SJM,2005,,Svalbard and Jan Mayen Islands,..,,,,,
1866,SLB,2005,,Solomon Islands,..,,,,,
1867,SMR,2005,,San Marino,..,,,,,
1868,SOM,2005,,Somalia,..,,,,,
1869,SPM,2005,,Saint Pierre and Miquelon,..,,,,,
1870,STP,2005,,Sao Tome and Principe,..,,,,,
1871,SUR,2005,,Suriname,..,,,,,
1872,TCA,2005,,Turks and Caicos Islands,..,,,,,
1873,TKL,2005,,Tokelau,..,,,,,
1874,TKM,2005,,Turkmenistan,"31,5",,,,,
1875,TLS,2005,,Timor-Leste,..,,,,,
1876,TON,2005,,Tonga,..,,,,,
1877,TUV,2005,,Tuvalu,..,,,,,
1878,VAT,2005,,Holy See,..,,,,,
1879,VGB,2005,,British Virgin Islands,..,,,,,
1880,VIR,2005,,United States Virgin Islands,..,,,,,
1881,VUT,2005,,Vanuatu,..,,,,,
1882,WLF,2005,,Wallis and Futuna Islands,..,,,,,
1883,WSM,2005,,Samoa,..,,,,,
1884,ABW,2006,,Aruba,..,,,,,
1885,AFG,2006,,Afghanistan,..,,,,,
1886,AGO,2006,,Angola,"47,5",,,,,
1887,AIA,2006,,Anguilla,..,,,,,
1888,ALB,2006,,Albania,"66,6",,,,,
1889,AND,2006,,Andorra,..,,,,,
1890,ANT,2006,,Netherlands Antilles,..,,,,,
1891,ARE,2006,,United Arab Emirates,"50,8",,,,,
1892,ARG,2006,,Argentina,"55,2",,,,,
1893,ARM,2006,,Armenia,"46,7",,,,,
1894,ASM,2006,,American Samoa,..,,,,,
1895,ATG,2006,,Antigua and Barbuda,..,,,,,
1896,AUS,2006,,Australia,"56,6",,,,,
1897,AUT,2006,,Austria,"68,4",,,,,
1898,AZE,2006,,Azerbaijan,"41,1",,,,,
1899,BDI,2006,,Burundi,..,,,,,
1900,BEL,2006,,Belgium,"62,9",,,,,
1901,BEN,2006,,Benin,"50,3",,,,,
1902,BFA,2006,,Burkina Faso,..,,,,,
1903,BGD,2006,,Bangladesh,"41,4",,,,,
1904,BGR,2006,,Bulgaria,"56,5",,,,,
1905,BHR,2006,,Bahrain,..,,,,,
1906,BHS,2006,,Bahamas,..,,,,,
1907,BIH,2006,,Bosnia and Herzegovina,"38,7",,,,,
1908,BLR,2006,,Belarus,"51,9",,,,,
1909,BLZ,2006,,Belize,..,,,,,
1910,BMU,2006,,Bermuda,..,,,,,
1911,BOL,2006,,Bolivia,"54,9",,,,,
1912,BRA,2006,,Brazil,"59,2",,,,,
1913,BRB,2006,,Barbados,..,,,,,
1914,BRN,2006,,Brunei Darussalam,"62,2",,,,,
1915,BTN,2006,,Bhutan,..,,,,,
1916,BWA,2006,,Botswana,"51,5",,,,,
1917,CAF,2006,,Central African Republic,..,,,,,
1918,CAN,2006,,Canada,"57,2",32571174.0,40504.0607253203,16.5953499034722,3475141.14,679219.970703125
1919,CHE,2006,,Switzerland,"77,3",,,,,
1920,CHL,2006,,Chile,"55,1",,,,,
1921,CHN,2006,,China,"41,9",,,,,
1922,CIV,2006,,Cote d'Ivoire,"53,1",,,,,
1923,CMR,2006,,Cameroon,"43,3",,,,,
1924,COD,2006,,Dem. Rep. Congo,"47,3",,,,,
1925,COG,2006,,Congo,"47,9",,,,,
1926,COK,2006,,Cook Islands,..,,,,,
1927,COL,2006,,Colombia,"62,1",,,,,
1928,COM,2006,,Comoros,..,,,,,
1929,CPV,2006,,Cape Verde,..,,,,,
1930,CRI,2006,,Costa Rica,"68,6",,,,,
1931,CUB,2006,,Cuba,"55,2",,,,,
1932,CYM,2006,,Cayman Islands,..,,,,,
1933,CYP,2006,,Cyprus,"56,9",,,,,
1934,CZE,2006,,Czech Republic,"63,6",,,,,
1935,DEU,2006,,Germany,"66,4",,,,,
1936,DJI,2006,,Djibouti,..,,,,,
1937,DMA,2006,,Dominica,..,,,,,
1938,DNK,2006,,Denmark,"62,2",,,,,
1939,DOM,2006,,Dominican Republic,"52,6",,,,,
1940,DZA,2006,,Algeria,"48,9",,,,,
1941,ECU,2006,,Ecuador,"57,8",,,,,
1942,EGY,2006,,Egypt,"53,8",,,,,
1943,ERI,2006,,Eritrea,"37,4",,,,,
1944,ESH,2006,,Western Sahara,..,,,,,
1945,ESP,2006,,Spain,"58,5",,,,,
1946,EST,2006,,Estonia,"57,2",,,,,
1947,ETH,2006,,Ethiopia,"53,8",,,,,
1948,FIN,2006,,Finland,"62,6",,,,,
1949,FJI,2006,,Fiji,..,,,,,
1950,FLK,2006,,Falkland Islands,..,,,,,
1951,FRA,2006,,France,"68,2",,,,,
1952,FRO,2006,,Faeroe Islands,..,,,,,
1953,FSM,2006,,Micronesia,..,,,,,
1954,GAB,2006,,Gabon,"56,4",,,,,
1955,GBR,2006,,United Kingdom,"68,0",,,,,
1956,GEO,2006,,Georgia,"56,3",,,,,
1957,GHA,2006,,Ghana,"45,9",,,,,
1958,GIB,2006,,Gibraltar,..,,,,,
1959,GIN,2006,,Guinea,..,,,,,
1960,GLP,2006,,Guadeloupe,..,,,,,
1961,GMB,2006,,Gambia,..,,,,,
1962,GNB,2006,,Guinea-Bissau,..,,,,,
1963,GNQ,2006,,Equatorial Guinea,..,,,,,
1964,GRC,2006,,Greece,"59,0",,,,,
1965,GRD,2006,,Grenada,..,,,,,
1966,GRL,2006,,Greenland,..,,,,,
1967,GTM,2006,,Guatemala,"51,9",,,,,
1968,GUF,2006,,French Guiana,..,,,,,
1969,GUM,2006,,Guam,..,,,,,
1970,GUY,2006,,Guyana,..,,,,,
1971,HKG,2006,,Hong Kong,..,,,,,
1972,HND,2006,,Honduras,"51,1",,,,,
1973,HRV,2006,,Croatia,"62,2",,,,,
1974,HTI,2006,,Haiti,"41,1",,,,,
1975,HUN,2006,,Hungary,"56,5",,,,,
1976,IDN,2006,,Indonesia,"50,3",,,,,
1977,IMN,2006,,Isle of Man,..,,,,,
1978,IND,2006,,India,"36,3",,,,,
1979,IRL,2006,,Ireland,"57,6",,,,,
1980,IRN,2006,,Iran,"43,0",,,,,
1981,IRQ,2006,,Iraq,"25,9",,,,,
