<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZA;10;231228;100000;809.0000000;828.0000000;809.0000000;828.0000000;70
GAZA;10;231228;101000;828.5000000;828.5000000;824.0000000;824.0000000;20
GAZA;10;231228;103000;818.5000000;818.5000000;818.5000000;818.5000000;10
GAZA;10;231228;104000;816.5000000;816.5000000;816.5000000;816.5000000;10
GAZA;10;231228;112000;816.5000000;816.5000000;815.5000000;815.5000000;20
GAZA;10;231228;113000;812.0000000;812.0000000;809.5000000;809.5000000;30
GAZA;10;231228;115000;811.5000000;817.5000000;811.5000000;817.5000000;60
GAZA;10;231228;120000;811.0000000;811.0000000;809.5000000;809.5000000;20
GAZA;10;231228;122000;809.5000000;809.5000000;809.0000000;809.0000000;50
GAZA;10;231228;123000;809.0000000;814.0000000;809.0000000;814.0000000;20
GAZA;10;231228;124000;811.5000000;811.5000000;810.0000000;810.0000000;30
GAZA;10;231228;125000;811.0000000;824.5000000;811.0000000;824.5000000;200
GAZA;10;231228;130000;820.5000000;820.5000000;820.5000000;820.5000000;10
GAZA;10;231228;134000;814.5000000;814.5000000;812.0000000;812.0000000;80
GAZA;10;231228;135000;817.5000000;817.5000000;817.5000000;817.5000000;10
GAZA;10;231228;140000;812.0000000;812.0000000;802.0000000;809.5000000;160
GAZA;10;231228;141000;812.0000000;812.0000000;812.0000000;812.0000000;10
GAZA;10;231228;142000;812.5000000;819.0000000;812.0000000;819.0000000;100
GAZA;10;231228;143000;817.5000000;823.5000000;817.5000000;823.5000000;110
GAZA;10;231228;144000;822.5000000;822.5000000;822.5000000;822.5000000;10
GAZA;10;231228;145000;823.0000000;823.0000000;823.0000000;823.0000000;10
GAZA;10;231228;150000;823.5000000;823.5000000;823.5000000;823.5000000;10
GAZA;10;231228;151000;823.5000000;823.5000000;817.0000000;817.0000000;20
GAZA;10;231228;152000;823.5000000;823.5000000;823.5000000;823.5000000;10
GAZA;10;231228;153000;824.0000000;824.0000000;824.0000000;824.0000000;10
GAZA;10;231228;155000;816.0000000;816.0000000;816.0000000;816.0000000;20
GAZA;10;231228;161000;818.5000000;818.5000000;818.5000000;818.5000000;10
GAZA;10;231228;163000;823.5000000;823.5000000;823.5000000;823.5000000;10
GAZA;10;231228;165000;817.5000000;817.5000000;816.5000000;816.5000000;20
GAZA;10;231228;183000;816.0000000;816.0000000;815.0000000;815.0000000;20
GAZA;10;231229;100000;802.5000000;802.5000000;802.5000000;802.5000000;10
GAZA;10;231229;101000;808.5000000;808.5000000;801.5000000;802.5000000;140
GAZA;10;231229;103000;815.5000000;815.5000000;815.5000000;815.5000000;10
GAZA;10;231229;111000;814.5000000;817.5000000;808.5000000;808.5000000;40
GAZA;10;231229;121000;815.0000000;815.0000000;815.0000000;815.0000000;10
GAZA;10;231229;130000;808.0000000;808.0000000;806.0000000;806.0000000;20
GAZA;10;231229;141000;813.0000000;813.0000000;813.0000000;813.0000000;20
GAZA;10;231229;142000;814.0000000;814.0000000;814.0000000;814.0000000;30
GAZA;10;231229;143000;814.5000000;814.5000000;814.5000000;814.5000000;10
GAZA;10;231229;155000;810.5000000;810.5000000;810.5000000;810.5000000;10
GAZA;10;231229;160000;810.0000000;820.0000000;810.0000000;820.0000000;560
GAZA;10;231229;162000;811.5000000;811.5000000;811.0000000;811.0000000;100
GAZA;10;231229;163000;810.5000000;810.5000000;810.5000000;810.5000000;40
GAZA;10;231229;165000;810.5000000;810.5000000;810.0000000;810.0000000;40
GAZA;10;231229;170000;808.5000000;808.5000000;808.0000000;808.0000000;60
GAZA;10;231229;171000;808.0000000;808.0000000;808.0000000;808.0000000;10
GAZA;10;231229;172000;807.5000000;808.0000000;807.5000000;808.0000000;30
GAZA;10;231229;173000;807.0000000;807.0000000;807.0000000;807.0000000;10
GAZA;10;231229;174000;807.0000000;807.0000000;807.0000000;807.0000000;220
GAZA;10;231229;180000;807.0000000;825.0000000;807.0000000;825.0000000;520
GAZA;10;231229;183000;823.5000000;825.0000000;791.0000000;814.5000000;1280
GAZA;10;231229;184000;819.5000000;819.5000000;819.5000000;819.5000000;20
GAZA;10;240103;100000;801.0000000;821.0000000;801.0000000;821.0000000;20
GAZA;10;240103;101000;820.0000000;820.0000000;820.0000000;820.0000000;10
GAZA;10;240103;102000;820.0000000;820.0000000;820.0000000;820.0000000;10
GAZA;10;240103;103000;820.0000000;820.0000000;820.0000000;820.0000000;20
GAZA;10;240103;110000;807.0000000;807.0000000;804.0000000;804.0000000;100
GAZA;10;240103;111000;819.0000000;819.0000000;819.0000000;819.0000000;30
GAZA;10;240103;112000;804.5000000;818.0000000;804.5000000;818.0000000;50
GAZA;10;240103;113000;807.5000000;816.5000000;807.5000000;816.5000000;60
GAZA;10;240103;114000;817.5000000;817.5000000;807.0000000;811.0000000;80
GAZA;10;240103;121000;819.5000000;819.5000000;819.0000000;819.0000000;80
GAZA;10;240103;124000;812.0000000;818.5000000;811.5000000;818.5000000;80
GAZA;10;240103;130000;820.5000000;821.0000000;820.5000000;821.0000000;100
GAZA;10;240103;133000;820.5000000;820.5000000;820.5000000;820.5000000;10
GAZA;10;240103;134000;814.5000000;821.0000000;814.5000000;821.0000000;70
GAZA;10;240103;142000;821.0000000;821.0000000;821.0000000;821.0000000;10
GAZA;10;240103;152000;821.0000000;821.0000000;821.0000000;821.0000000;100
GAZA;10;240103;155000;820.0000000;821.0000000;820.0000000;821.0000000;100
GAZA;10;240103;165000;821.0000000;821.0000000;821.0000000;821.0000000;10
GAZA;10;240103;172000;820.0000000;820.0000000;818.0000000;818.0000000;20
GAZA;10;240103;173000;818.0000000;820.5000000;818.0000000;820.5000000;50
GAZA;10;240103;184000;822.0000000;822.0000000;822.0000000;822.0000000;250
GAZA;10;240104;100000;829.5000000;830.0000000;829.5000000;830.0000000;30
GAZA;10;240104;102000;831.0000000;831.0000000;830.0000000;830.0000000;60
GAZA;10;240104;103000;830.0000000;837.0000000;824.5000000;824.5000000;120
GAZA;10;240104;110000;832.5000000;832.5000000;826.5000000;826.5000000;20
GAZA;10;240104;111000;835.5000000;844.0000000;835.5000000;840.5000000;920
GAZA;10;240104;112000;841.0000000;843.5000000;840.0000000;843.5000000;170
GAZA;10;240104;113000;843.0000000;843.5000000;835.0000000;843.0000000;60
GAZA;10;240104;114000;842.5000000;842.5000000;842.5000000;842.5000000;80
GAZA;10;240104;115000;842.0000000;842.0000000;833.0000000;833.0000000;30
GAZA;10;240104;120000;842.0000000;842.0000000;839.5000000;842.0000000;80
GAZA;10;240104;121000;842.0000000;845.5000000;842.0000000;845.5000000;300
GAZA;10;240104;122000;845.5000000;856.5000000;845.5000000;856.5000000;460
GAZA;10;240104;123000;847.0000000;856.5000000;845.0000000;856.5000000;320
GAZA;10;240104;124000;844.0000000;845.0000000;830.0000000;836.5000000;440
GAZA;10;240104;125000;836.5000000;844.0000000;836.5000000;841.0000000;50
GAZA;10;240104;130000;844.0000000;845.5000000;841.0000000;845.5000000;120
GAZA;10;240104;131000;843.5000000;843.5000000;843.5000000;843.5000000;50
GAZA;10;240104;132000;836.5000000;844.0000000;835.5000000;844.0000000;190
GAZA;10;240104;133000;845.0000000;870.0000000;845.0000000;867.0000000;1410
GAZA;10;240104;134000;867.0000000;867.0000000;866.5000000;866.5000000;60
GAZA;10;240104;135000;866.5000000;867.0000000;863.0000000;863.0000000;100
GAZA;10;240104;140000;863.0000000;863.0000000;863.0000000;863.0000000;50
GAZA;10;240104;141000;864.5000000;867.0000000;864.5000000;867.0000000;190
GAZA;10;240104;143000;867.0000000;873.0000000;867.0000000;873.0000000;560
GAZA;10;240104;144000;871.0000000;871.0000000;871.0000000;871.0000000;10
GAZA;10;240104;145000;871.0000000;871.0000000;867.0000000;870.0000000;320
GAZA;10;240104;150000;870.0000000;870.0000000;870.0000000;870.0000000;10
GAZA;10;240104;151000;870.0000000;873.0000000;870.0000000;873.0000000;30
GAZA;10;240104;152000;871.5000000;871.5000000;871.5000000;871.5000000;20
GAZA;10;240104;153000;873.0000000;873.0000000;870.0000000;870.0000000;270
GAZA;10;240104;154000;871.0000000;873.0000000;867.0000000;867.0000000;90
GAZA;10;240104;155000;866.5000000;873.5000000;866.5000000;873.5000000;100
GAZA;10;240104;161000;873.5000000;873.5000000;873.5000000;873.5000000;70
GAZA;10;240104;162000;873.5000000;873.5000000;873.5000000;873.5000000;100
GAZA;10;240104;163000;873.5000000;873.5000000;864.0000000;872.5000000;390
GAZA;10;240104;165000;863.0000000;863.0000000;863.0000000;863.0000000;10
GAZA;10;240104;172000;863.0000000;863.0000000;863.0000000;863.0000000;70
GAZA;10;240104;173000;859.5000000;859.5000000;859.0000000;859.0000000;20
GAZA;10;240104;174000;862.5000000;862.5000000;862.5000000;862.5000000;30
GAZA;10;240104;181000;863.0000000;873.0000000;863.0000000;863.5000000;170
GAZA;10;240104;182000;870.5000000;874.5000000;870.5000000;874.5000000;120
GAZA;10;240104;183000;874.5000000;875.0000000;874.5000000;875.0000000;50
GAZA;10;240105;100000;862.0000000;866.5000000;847.0000000;860.0000000;630
GAZA;10;240105;101000;857.0000000;857.5000000;856.0000000;856.0000000;60
GAZA;10;240105;102000;855.0000000;859.5000000;855.0000000;859.5000000;90
GAZA;10;240105;103000;860.0000000;865.5000000;859.5000000;860.0000000;90
GAZA;10;240105;104000;867.5000000;867.5000000;867.0000000;867.0000000;40
GAZA;10;240105;105000;861.5000000;861.5000000;861.5000000;861.5000000;10
GAZA;10;240105;111000;862.0000000;862.0000000;856.0000000;856.0000000;190
GAZA;10;240105;112000;859.0000000;859.0000000;846.5000000;846.5000000;800
GAZA;10;240105;113000;848.0000000;850.5000000;848.0000000;850.0000000;280
GAZA;10;240105;114000;850.0000000;857.0000000;849.0000000;857.0000000;270
GAZA;10;240105;115000;855.5000000;862.0000000;855.5000000;862.0000000;150
GAZA;10;240105;120000;857.0000000;857.0000000;855.0000000;856.5000000;80
GAZA;10;240105;121000;857.0000000;857.0000000;857.0000000;857.0000000;20
GAZA;10;240105;123000;854.0000000;857.0000000;853.0000000;856.5000000;130
GAZA;10;240105;124000;857.0000000;857.0000000;857.0000000;857.0000000;10
GAZA;10;240105;125000;857.0000000;857.0000000;857.0000000;857.0000000;10
GAZA;10;240105;131000;854.0000000;854.0000000;854.0000000;854.0000000;10
GAZA;10;240105;134000;854.0000000;854.0000000;854.0000000;854.0000000;10
GAZA;10;240105;135000;857.0000000;857.0000000;857.0000000;857.0000000;100
GAZA;10;240105;143000;863.5000000;864.0000000;863.5000000;864.0000000;200
GAZA;10;240105;145000;864.0000000;864.0000000;864.0000000;864.0000000;30
GAZA;10;240105;150000;860.5000000;860.5000000;860.5000000;860.5000000;20
GAZA;10;240105;152000;865.0000000;865.0000000;865.0000000;865.0000000;30
GAZA;10;240105;155000;864.5000000;865.0000000;864.5000000;865.0000000;20
GAZA;10;240105;160000;862.0000000;862.0000000;862.0000000;862.0000000;10
GAZA;10;240105;161000;864.5000000;865.0000000;864.5000000;865.0000000;110
GAZA;10;240105;170000;864.5000000;864.5000000;864.5000000;864.5000000;30
GAZA;10;240105;171000;865.0000000;866.0000000;865.0000000;866.0000000;30
GAZA;10;240105;174000;861.0000000;911.0000000;860.5000000;900.0000000;1740
GAZA;10;240105;175000;892.5000000;958.5000000;883.0000000;935.0000000;4810
GAZA;10;240105;180000;936.0000000;984.0000000;930.0000000;930.0000000;1830
GAZA;10;240105;181000;925.5000000;930.0000000;913.5000000;913.5000000;470
GAZA;10;240105;182000;915.0000000;926.5000000;913.5000000;915.5000000;350
GAZA;10;240105;183000;914.0000000;924.0000000;912.0000000;912.0000000;220
GAZA;10;240105;184000;912.0000000;912.0000000;912.0000000;912.0000000;150
GAZA;10;240108;100000;912.0000000;912.0000000;888.0000000;890.0000000;450
GAZA;10;240108;101000;895.0000000;906.5000000;895.0000000;906.5000000;360
GAZA;10;240108;102000;906.5000000;906.5000000;906.5000000;906.5000000;10
GAZA;10;240108;103000;906.5000000;910.0000000;900.0000000;900.0000000;250
GAZA;10;240108;104000;903.5000000;904.0000000;896.5000000;904.0000000;110
GAZA;10;240108;105000;906.5000000;906.5000000;902.5000000;902.5000000;20
GAZA;10;240108;110000;912.5000000;920.0000000;912.5000000;919.5000000;100
GAZA;10;240108;111000;919.5000000;919.5000000;919.5000000;919.5000000;10
GAZA;10;240108;112000;919.5000000;920.0000000;880.0000000;890.0000000;960
GAZA;10;240108;113000;895.0000000;898.5000000;870.0000000;889.0000000;1760
GAZA;10;240108;114000;890.0000000;890.0000000;856.5000000;881.0000000;4780
GAZA;10;240108;115000;880.0000000;887.5000000;880.0000000;887.5000000;860
GAZA;10;240108;120000;888.0000000;892.5000000;882.0000000;882.0000000;670
GAZA;10;240108;121000;882.0000000;888.0000000;882.0000000;888.0000000;350
GAZA;10;240108;122000;888.5000000;888.5000000;874.0000000;883.0000000;550
GAZA;10;240108;123000;884.0000000;885.0000000;884.0000000;884.5000000;60
GAZA;10;240108;124000;884.5000000;889.5000000;884.0000000;889.5000000;230
GAZA;10;240108;125000;888.5000000;890.0000000;887.5000000;890.0000000;100
GAZA;10;240108;130000;890.0000000;890.0000000;886.0000000;889.5000000;40
GAZA;10;240108;131000;884.5000000;890.0000000;884.5000000;890.0000000;130
GAZA;10;240108;132000;890.0000000;890.0000000;890.0000000;890.0000000;130
GAZA;10;240108;133000;890.0000000;890.0000000;888.0000000;888.0000000;20
GAZA;10;240108;134000;888.0000000;888.0000000;885.5000000;886.0000000;250
GAZA;10;240108;140000;888.0000000;890.0000000;888.0000000;890.0000000;90
GAZA;10;240108;141000;890.0000000;891.0000000;890.0000000;891.0000000;70
GAZA;10;240108;142000;891.0000000;892.0000000;891.0000000;892.0000000;50
GAZA;10;240108;143000;887.5000000;892.0000000;887.0000000;892.0000000;160
GAZA;10;240108;144000;892.0000000;892.0000000;891.5000000;892.0000000;50
GAZA;10;240108;145000;892.0000000;894.5000000;892.0000000;894.5000000;70
GAZA;10;240108;150000;893.0000000;894.0000000;889.0000000;894.0000000;40
GAZA;10;240108;151000;894.0000000;894.0000000;889.0000000;889.5000000;90
GAZA;10;240108;154000;890.5000000;893.5000000;890.5000000;890.5000000;180
GAZA;10;240108;155000;890.0000000;890.5000000;890.0000000;890.0000000;130
GAZA;10;240108;160000;890.0000000;890.5000000;890.0000000;890.5000000;70
GAZA;10;240108;161000;890.0000000;893.0000000;890.0000000;893.0000000;560
GAZA;10;240108;162000;891.5000000;891.5000000;891.0000000;891.0000000;130
GAZA;10;240108;164000;894.0000000;894.0000000;894.0000000;894.0000000;40
GAZA;10;240108;165000;894.0000000;894.5000000;894.0000000;894.5000000;270
GAZA;10;240108;170000;894.0000000;894.0000000;894.0000000;894.0000000;60
GAZA;10;240108;171000;894.5000000;896.5000000;891.5000000;891.5000000;210
GAZA;10;240108;172000;896.5000000;898.5000000;896.5000000;898.5000000;100
GAZA;10;240108;173000;892.5000000;897.5000000;892.0000000;897.5000000;210
GAZA;10;240108;175000;897.0000000;897.0000000;893.0000000;896.0000000;40
GAZA;10;240108;180000;895.5000000;896.0000000;890.5000000;890.5000000;510
GAZA;10;240108;181000;894.0000000;894.5000000;894.0000000;894.5000000;30
GAZA;10;240108;182000;891.0000000;891.0000000;888.5000000;888.5000000;230
GAZA;10;240108;183000;888.5000000;890.0000000;888.0000000;890.0000000;120
GAZA;10;240108;184000;920.5000000;920.5000000;920.5000000;920.5000000;1310
GAZA;10;240109;100000;917.5000000;923.0000000;893.0000000;915.0000000;790
GAZA;10;240109;101000;915.0000000;915.5000000;886.0000000;909.5000000;1010
GAZA;10;240109;102000;908.0000000;919.5000000;908.0000000;918.5000000;290
GAZA;10;240109;103000;909.0000000;919.0000000;909.0000000;919.0000000;280
GAZA;10;240109;104000;919.0000000;919.0000000;911.0000000;918.0000000;70
GAZA;10;240109;105000;913.0000000;919.0000000;913.0000000;919.0000000;70
GAZA;10;240109;110000;918.0000000;918.0000000;910.0000000;918.0000000;200
GAZA;10;240109;111000;917.0000000;917.0000000;917.0000000;917.0000000;10
GAZA;10;240109;112000;917.0000000;917.0000000;908.5000000;908.5000000;260
GAZA;10;240109;113000;916.5000000;916.5000000;910.0000000;910.0000000;20
GAZA;10;240109;115000;909.5000000;909.5000000;909.5000000;909.5000000;10
GAZA;10;240109;121000;909.0000000;914.5000000;909.0000000;914.5000000;50
GAZA;10;240109;124000;909.5000000;909.5000000;908.5000000;908.5000000;40
GAZA;10;240109;130000;908.5000000;913.0000000;908.5000000;913.0000000;20
GAZA;10;240109;132000;913.5000000;913.5000000;913.5000000;913.5000000;20
GAZA;10;240109;135000;913.5000000;913.5000000;913.5000000;913.5000000;10
GAZA;10;240109;141000;914.5000000;914.5000000;914.5000000;914.5000000;20
GAZA;10;240109;143000;914.5000000;914.5000000;914.5000000;914.5000000;10
GAZA;10;240109;144000;915.0000000;915.0000000;914.5000000;914.5000000;80
GAZA;10;240109;145000;915.0000000;917.0000000;913.5000000;913.5000000;90
GAZA;10;240109;151000;917.0000000;917.5000000;917.0000000;917.5000000;60
GAZA;10;240109;152000;916.0000000;916.0000000;916.0000000;916.0000000;10
GAZA;10;240109;153000;913.5000000;913.5000000;913.0000000;913.0000000;60
GAZA;10;240109;154000;914.5000000;914.5000000;914.5000000;914.5000000;10
GAZA;10;240109;161000;910.0000000;910.0000000;908.5000000;908.5000000;70
GAZA;10;240109;163000;914.0000000;914.0000000;914.0000000;914.0000000;10
GAZA;10;240109;164000;909.5000000;909.5000000;897.0000000;897.0000000;680
GAZA;10;240109;165000;908.0000000;908.0000000;908.0000000;908.0000000;10
GAZA;10;240109;170000;910.0000000;910.0000000;898.5000000;898.5000000;190
GAZA;10;240109;171000;907.5000000;907.5000000;907.5000000;907.5000000;10
GAZA;10;240109;173000;907.5000000;907.5000000;907.5000000;907.5000000;10
GAZA;10;240109;175000;907.0000000;907.0000000;907.0000000;907.0000000;10
GAZA;10;240109;181000;906.0000000;906.0000000;906.0000000;906.0000000;10
GAZA;10;240109;182000;905.5000000;907.0000000;905.5000000;907.0000000;20
GAZA;10;240109;183000;905.5000000;907.0000000;898.5000000;907.0000000;220
GAZA;10;240109;184000;907.0000000;907.0000000;907.0000000;907.0000000;10
GAZA;10;240110;100000;916.5000000;917.0000000;900.0000000;900.0000000;250
GAZA;10;240110;101000;902.5000000;911.5000000;902.5000000;911.5000000;80
GAZA;10;240110;102000;914.0000000;914.0000000;886.5000000;900.0000000;1480
GAZA;10;240110;103000;897.5000000;907.5000000;897.5000000;899.5000000;150
GAZA;10;240110;104000;900.0000000;900.0000000;900.0000000;900.0000000;10
GAZA;10;240110;105000;899.5000000;903.5000000;894.5000000;903.5000000;150
GAZA;10;240110;110000;901.0000000;904.0000000;901.0000000;904.0000000;50
GAZA;10;240110;111000;903.0000000;903.5000000;903.0000000;903.5000000;40
GAZA;10;240110;112000;903.5000000;903.5000000;903.5000000;903.5000000;10
GAZA;10;240110;115000;898.5000000;898.5000000;895.5000000;895.5000000;180
GAZA;10;240110;121000;895.5000000;899.5000000;895.0000000;899.5000000;70
GAZA;10;240110;122000;900.0000000;903.0000000;900.0000000;903.0000000;180
GAZA;10;240110;123000;902.5000000;905.0000000;902.5000000;905.0000000;70
GAZA;10;240110;130000;904.0000000;904.0000000;904.0000000;904.0000000;10
GAZA;10;240110;131000;904.0000000;904.0000000;904.0000000;904.0000000;20
GAZA;10;240110;132000;904.0000000;904.0000000;904.0000000;904.0000000;20
GAZA;10;240110;133000;904.0000000;904.0000000;904.0000000;904.0000000;20
GAZA;10;240110;134000;904.0000000;904.0000000;900.0000000;900.0000000;50
GAZA;10;240110;135000;904.0000000;904.0000000;904.0000000;904.0000000;50
GAZA;10;240110;141000;904.5000000;905.0000000;904.5000000;905.0000000;160
GAZA;10;240110;142000;906.0000000;906.0000000;905.0000000;905.0000000;30
GAZA;10;240110;143000;905.0000000;905.0000000;905.0000000;905.0000000;50
GAZA;10;240110;150000;905.0000000;905.0000000;905.0000000;905.0000000;50
GAZA;10;240110;151000;907.0000000;907.0000000;907.0000000;907.0000000;40
GAZA;10;240110;152000;907.5000000;907.5000000;907.5000000;907.5000000;10
GAZA;10;240110;153000;907.0000000;907.0000000;907.0000000;907.0000000;20
GAZA;10;240110;154000;907.5000000;908.0000000;907.5000000;908.0000000;30
GAZA;10;240110;155000;908.0000000;908.0000000;907.0000000;907.0000000;60
GAZA;10;240110;162000;906.0000000;907.0000000;906.0000000;907.0000000;20
GAZA;10;240110;165000;907.0000000;907.0000000;907.0000000;907.0000000;10
GAZA;10;240110;175000;905.0000000;905.0000000;905.0000000;905.0000000;30
GAZA;10;240110;182000;904.0000000;904.0000000;904.0000000;904.0000000;10
GAZA;10;240110;183000;900.5000000;900.5000000;900.5000000;900.5000000;20
GAZA;10;240110;184000;900.5000000;900.5000000;900.5000000;900.5000000;20
GAZA;10;240111;100000;908.5000000;908.5000000;892.0000000;905.5000000;170
GAZA;10;240111;101000;895.5000000;900.0000000;887.0000000;893.0000000;320
GAZA;10;240111;102000;888.0000000;894.0000000;885.0000000;892.5000000;160
GAZA;10;240111;103000;895.0000000;895.0000000;895.0000000;895.0000000;10
GAZA;10;240111;104000;893.5000000;894.5000000;884.0000000;884.0000000;170
GAZA;10;240111;105000;891.0000000;896.5000000;891.0000000;896.5000000;40
GAZA;10;240111;110000;889.0000000;889.0000000;886.0000000;886.0000000;40
GAZA;10;240111;111000;886.5000000;886.5000000;885.5000000;885.5000000;80
GAZA;10;240111;115000;891.5000000;891.5000000;891.5000000;891.5000000;10
GAZA;10;240111;123000;893.0000000;893.0000000;893.0000000;893.0000000;10
GAZA;10;240111;131000;893.0000000;893.0000000;893.0000000;893.0000000;20
GAZA;10;240111;133000;895.0000000;895.0000000;895.0000000;895.0000000;10
GAZA;10;240111;135000;896.0000000;899.0000000;896.0000000;899.0000000;120
GAZA;10;240111;140000;896.0000000;896.0000000;896.0000000;896.0000000;50
GAZA;10;240111;141000;900.0000000;900.0000000;900.0000000;900.0000000;10
GAZA;10;240111;143000;897.5000000;900.0000000;895.5000000;900.0000000;40
GAZA;10;240111;150000;900.0000000;900.5000000;895.5000000;895.5000000;130
GAZA;10;240111;153000;895.5000000;899.5000000;895.0000000;899.5000000;30
GAZA;10;240111;154000;900.0000000;900.0000000;900.0000000;900.0000000;10
GAZA;10;240111;160000;898.0000000;898.0000000;896.0000000;897.5000000;80
GAZA;10;240111;163000;897.5000000;900.0000000;897.5000000;900.0000000;30
GAZA;10;240111;164000;898.0000000;898.0000000;897.5000000;897.5000000;40
GAZA;10;240111;170000;897.5000000;900.0000000;897.5000000;900.0000000;60
GAZA;10;240111;172000;897.0000000;900.0000000;894.5000000;894.5000000;190
GAZA;10;240111;182000;898.5000000;901.0000000;898.5000000;901.0000000;400
GAZA;10;240111;184000;901.0000000;901.0000000;901.0000000;901.0000000;50
GAZA;10;240112;100000;902.0000000;905.0000000;902.0000000;905.0000000;210
GAZA;10;240112;101000;905.5000000;920.0000000;905.5000000;910.5000000;1040
GAZA;10;240112;102000;919.5000000;920.0000000;914.0000000;919.5000000;210
GAZA;10;240112;103000;919.5000000;919.5000000;912.0000000;912.0000000;40
GAZA;10;240112;105000;912.0000000;912.0000000;912.0000000;912.0000000;10
GAZA;10;240112;110000;909.0000000;909.0000000;909.0000000;909.0000000;10
GAZA;10;240112;111000;911.5000000;912.0000000;909.0000000;912.0000000;580
GAZA;10;240112;112000;913.0000000;913.0000000;908.5000000;908.5000000;40
GAZA;10;240112;115000;910.0000000;910.0000000;910.0000000;910.0000000;20
GAZA;10;240112;121000;910.5000000;910.5000000;910.0000000;910.0000000;190
GAZA;10;240112;122000;910.5000000;916.5000000;910.5000000;916.5000000;250
GAZA;10;240112;123000;916.0000000;918.5000000;913.5000000;914.0000000;210
GAZA;10;240112;125000;914.0000000;914.0000000;914.0000000;914.0000000;10
GAZA;10;240112;131000;911.5000000;911.5000000;911.5000000;911.5000000;10
GAZA;10;240112;132000;914.0000000;918.5000000;913.0000000;918.5000000;70
GAZA;10;240112;134000;918.0000000;918.0000000;912.0000000;917.5000000;150
GAZA;10;240112;135000;918.0000000;918.5000000;918.0000000;918.5000000;60
GAZA;10;240112;142000;919.0000000;919.0000000;914.5000000;914.5000000;80
GAZA;10;240112;143000;919.0000000;940.0000000;916.0000000;940.0000000;1740
GAZA;10;240112;144000;934.0000000;947.0000000;933.0000000;934.5000000;420
GAZA;10;240112;145000;939.5000000;939.5000000;934.5000000;934.5000000;110
GAZA;10;240112;150000;939.0000000;939.5000000;934.5000000;939.0000000;250
GAZA;10;240112;151000;935.5000000;946.0000000;934.0000000;938.0000000;400
GAZA;10;240112;152000;936.0000000;944.5000000;936.0000000;937.0000000;90
GAZA;10;240112;153000;943.0000000;943.5000000;937.0000000;943.5000000;60
GAZA;10;240112;154000;944.0000000;944.0000000;934.0000000;934.0000000;90
GAZA;10;240112;155000;940.5000000;940.5000000;940.5000000;940.5000000;50
GAZA;10;240112;160000;940.5000000;942.0000000;927.5000000;927.5000000;360
GAZA;10;240112;161000;935.5000000;935.5000000;928.5000000;928.5000000;20
GAZA;10;240112;162000;927.5000000;927.5000000;925.5000000;927.5000000;180
GAZA;10;240112;163000;927.5000000;931.5000000;927.5000000;931.5000000;110
GAZA;10;240112;164000;931.5000000;931.5000000;931.5000000;931.5000000;10
GAZA;10;240112;165000;933.0000000;933.5000000;933.0000000;933.5000000;20
GAZA;10;240112;170000;932.0000000;935.5000000;932.0000000;935.5000000;60
GAZA;10;240112;172000;929.0000000;937.0000000;926.0000000;937.0000000;270
GAZA;10;240112;173000;936.5000000;943.5000000;936.5000000;943.5000000;270
GAZA;10;240112;174000;935.0000000;943.0000000;935.0000000;942.0000000;30
GAZA;10;240112;175000;943.5000000;943.5000000;934.5000000;934.5000000;120
GAZA;10;240112;180000;933.5000000;933.5000000;920.0000000;927.5000000;640
GAZA;10;240112;183000;921.5000000;925.0000000;921.5000000;925.0000000;50
GAZA;10;240112;184000;925.0000000;925.0000000;925.0000000;925.0000000;40
GAZA;10;240115;100000;936.0000000;943.5000000;936.0000000;942.0000000;640
GAZA;10;240115;101000;929.0000000;930.0000000;927.5000000;930.0000000;90
GAZA;10;240115;102000;928.0000000;928.0000000;922.0000000;928.0000000;260
GAZA;10;240115;103000;932.5000000;932.5000000;932.0000000;932.0000000;30
GAZA;10;240115;104000;932.0000000;932.0000000;931.0000000;931.5000000;100
GAZA;10;240115;110000;926.5000000;926.5000000;926.0000000;926.0000000;70
GAZA;10;240115;113000;929.0000000;934.0000000;929.0000000;934.0000000;60
GAZA;10;240115;114000;927.5000000;929.5000000;926.0000000;929.5000000;50
GAZA;10;240115;120000;929.0000000;939.0000000;928.5000000;939.0000000;220
GAZA;10;240115;121000;927.0000000;934.0000000;927.0000000;934.0000000;20
GAZA;10;240115;122000;929.5000000;929.5000000;926.5000000;926.5000000;210
GAZA;10;240115;123000;927.5000000;927.5000000;927.5000000;927.5000000;10
GAZA;10;240115;124000;931.5000000;931.5000000;926.0000000;926.0000000;40
GAZA;10;240115;125000;929.5000000;929.5000000;929.5000000;929.5000000;10
GAZA;10;240115;130000;930.5000000;930.5000000;930.5000000;930.5000000;30
GAZA;10;240115;134000;929.0000000;929.0000000;924.0000000;924.0000000;80
GAZA;10;240115;135000;923.5000000;923.5000000;923.5000000;923.5000000;100
GAZA;10;240115;140000;926.0000000;927.5000000;923.0000000;927.5000000;40
GAZA;10;240115;141000;923.5000000;923.5000000;923.5000000;923.5000000;10
GAZA;10;240115;142000;926.0000000;926.0000000;926.0000000;926.0000000;10
GAZA;10;240115;143000;924.5000000;925.5000000;920.0000000;920.0000000;470
GAZA;10;240115;144000;920.0000000;920.0000000;919.0000000;919.0000000;120
