,code,year,hdi,country,epi,population,gdp_per_capita,co2_emission_per_capita,forest_area,ghg_emission
4644,GAB,2008,,Gabon,"55,4",,,,,
4645,GBR,2008,,United Kingdom,"68,5",,,,,
4646,GEO,2008,,Georgia,"57,3",,,,,
4647,GHA,2008,,Ghana,"47,0",,,,,
4648,GIB,2008,,Gibraltar,..,,,,,
4649,GIN,2008,,Guinea,..,,,,,
4650,GLP,2008,,Guadeloupe,..,,,,,
4651,GMB,2008,,Gambia,..,,,,,
4652,GNB,2008,,Guinea-Bissau,..,,,,,
4653,GNQ,2008,,Equatorial Guinea,..,,,,,
4654,GRC,2008,,Greece,"59,6",,,,,
4655,GRD,2008,,Grenada,..,,,,,
4656,GRL,2008,,Greenland,..,,,,,
4657,GTM,2008,,Guatemala,"52,4",,,,,
4658,GUF,2008,,French Guiana,..,,,,,
4659,GUM,2008,,Guam,..,,,,,
4660,GUY,2008,,Guyana,..,,,,,
4661,HKG,2008,,Hong Kong,..,,,,,
4662,HND,2008,,Honduras,"52,0",,,,,
4663,HRV,2008,,Croatia,"63,7",,,,,
4664,HTI,2008,,Haiti,"41,1",,,,,
4665,HUN,2008,,Hungary,"57,0",,,,,
4666,IDN,2008,,Indonesia,"51,9",,,,,
4667,IMN,2008,,Isle of Man,..,,,,,
4668,IND,2008,,India,"36,4",,,,,
4669,IRL,2008,,Ireland,"58,3",,,,,
4670,IRN,2008,,Iran,"42,6",,,,,
4671,IRQ,2008,,Iraq,"25,2",,,,,
4672,ISL,2008,,Iceland,"65,8",,,,,
4673,ISR,2008,,Israel,"54,8",,,,,
4674,ITA,2008,,Italy,"69,5",,,,,
4675,JAM,2008,,Jamaica,"53,1",,,,,
4676,JOR,2008,,Jordan,"41,9",,,,,
4677,JPN,2008,,Japan,"63,3",,,,,
4678,KAZ,2008,,Kazakhstan,"32,5",,,,,
4679,KEN,2008,,Kenya,"49,6",,,,,
4680,KGZ,2008,,Kyrgyzstan,"46,7",,,,,
4681,KHM,2008,,Cambodia,"54,5",,,,,
4682,KIR,2008,,Kiribati,..,,,,,
4683,KNA,2008,,Saint Kitts and Nevis,..,,,,,
4684,KOR,2008,,South Korea,"57,2",,,,,
4685,KWT,2008,,Kuwait,"36,1",,,,,
4686,LAO,2008,,Laos,..,,,,,
4687,LBN,2008,,Lebanon,"47,7",,,,,
4688,LBR,2008,,Liberia,..,,,,,
4689,LBY,2008,,Libyan Arab Jamahiriya,"38,0",,,,,
4690,LCA,2008,,Saint Lucia,..,,,,,
4691,LIE,2008,,Liechtenstein,..,,,,,
4692,LKA,2008,,Sri Lanka,"55,5",,,,,
4693,LSO,2008,,Lesotho,..,,,,,
4694,LTU,2008,,Lithuania,"65,2",,,,,
4695,LUX,2008,,Luxembourg,"69,3",,,,,
4696,LVA,2008,,Latvia,"70,2",,,,,
4697,MAC,2008,,Macao,..,,,,,
4698,MAR,2008,,Morocco,"45,5",,,,,
4699,MCO,2008,,Monaco,..,,,,,
4700,MDA,2008,,Moldova,"44,5",,,,,
4701,MDG,2008,,Madagascar,..,,,,,
4702,MDV,2008,,Maldives,..,,,,,
4703,MEX,2008,,Mexico,"48,7",109684489.0,10119.8362111768,4.18974452981195,672309.18,634570.007324219
4704,MHL,2008,,Marshall Islands,..,,,,,
4705,MKD,2008,,Macedonia,"46,2",,,,,
4706,MLI,2008,,Mali,..,,,,,
4707,MLT,2008,,Malta,"48,1",,,,,
4708,MMR,2008,,Myanmar,"51,6",,,,,
4709,MNE,2008,,Montenegro,..,,,,,
4710,MNG,2008,,Mongolia,"45,1",,,,,
4711,MNP,2008,,Northern Mariana Islands,..,,,,,
4712,MOZ,2008,,Mozambique,"47,7",,,,,
4713,MRT,2008,,Mauritania,..,,,,,
4714,MSR,2008,,Montserrat,..,,,,,
4715,MTQ,2008,,Martinique,..,,,,,
4716,MUS,2008,,Mauritius,..,,,,,
4717,MWI,2008,,Malawi,..,,,,,
4718,MYS,2008,,Malaysia,"63,3",,,,,
4719,MYT,2008,,Mayotte,..,,,,,
4720,NAM,2008,,Namibia,"46,7",,,,,
4721,NCL,2008,,New Caledonia,..,,,,,
4722,NER,2008,,Niger,..,,,,,
4723,NFK,2008,,Norfolk Island,..,,,,,
4724,NGA,2008,,Nigeria,"39,5",,,,,
4725,NIC,2008,,Nicaragua,"59,3",,,,,
4726,NIU,2008,,Niue,..,,,,,
4727,NLD,2008,,Netherlands,"65,6",,,,,
4728,NOR,2008,,Norway,"70,3",,,,,
4729,NPL,2008,,Nepal,"57,2",,,,,
4730,NRU,2008,,Nauru,..,,,,,
4731,NZL,2008,,New Zealand,"66,7",,,,,
4732,OMN,2008,,Oman,"44,2",,,,,
4733,PAK,2008,,Pakistan,"39,5",,,,,
4734,PAN,2008,,Panama,"58,1",,,,,
4735,PCN,2008,,Pitcairn,..,,,,,
4736,PER,2008,,Peru,"50,8",,,,,
4737,PHL,2008,,Philippines,"57,2",,,,,
4738,PLW,2008,,Palau,..,,,,,
4739,PNG,2008,,Papua New Guinea,..,,,,,
4740,POL,2008,,Poland,"63,2",,,,,
4741,PRI,2008,,Puerto Rico,..,,,,,
4742,PRK,2008,,North Korea,..,,,,,
4743,PRT,2008,,Portugal,"58,7",,,,,
4744,PRY,2008,,Paraguay,"52,5",,,,,
4745,PSE,2008,,Occupied Palestinian Territory,..,,,,,
4746,PYF,2008,,French Polynesia,..,,,,,
4747,QAT,2008,,Qatar,"46,6",,,,,
4748,REU,2008,,Reunion,..,,,,,
4749,ROU,2008,,Romania,"47,7",,,,,
4750,RUS,2008,,Russia,"45,5",,,,,
4751,RWA,2008,,Rwanda,..,,,,,
4752,SAU,2008,,Saudi Arabia,"50,0",,,,,
4753,SDN,2008,,Sudan,"45,2",,,,,
4754,SEN,2008,,Senegal,"46,6",,,,,
4755,SGP,2008,,Singapore,"56,2",,,,,
4756,SHN,2008,,Saint Helena,..,,,,,
4757,SJM,2008,,Svalbard and Jan Mayen Islands,..,,,,,
4758,SLB,2008,,Solomon Islands,..,,,,,
4759,SLE,2008,,Sierra Leone,..,,,,,
4760,SLV,2008,,El Salvador,"52,5",,,,,
4761,SMR,2008,,San Marino,..,,,,,
4762,SOM,2008,,Somalia,..,,,,,
4763,SPM,2008,,Saint Pierre and Miquelon,..,,,,,
4764,SRB,2008,,Serbia,"46,6",,,,,
4765,STP,2008,,Sao Tome and Principe,..,,,,,
4766,SUR,2008,,Suriname,..,,,,,
4767,SVK,2008,,Slovakia,"66,3",,,,,
4768,SVN,2008,,Slovenia,"62,1",,,,,
4769,SWE,2008,,Sweden,"68,5",,,,,
4770,SWZ,2008,,Swaziland,..,,,,,
4771,SYC,2008,,Seychelles,..,,,,,
4772,SYR,2008,,Syria,"43,0",,,,,
4773,TCA,2008,,Turks and Caicos Islands,..,,,,,
4774,TCD,2008,,Chad,..,,,,,
4775,TGO,2008,,Togo,"48,3",,,,,
4776,THA,2008,,Thailand,"59,7",,,,,
4777,TJK,2008,,Tajikistan,"38,3",,,,,
4778,TKL,2008,,Tokelau,..,,,,,
4779,TKM,2008,,Turkmenistan,"31,7",,,,,
4780,TLS,2008,,Timor-Leste,..,,,,,
4781,TON,2008,,Tonga,..,,,,,
4782,TTO,2008,,Trinidad and Tobago,"47,0",,,,,
4783,TUN,2008,,Tunisia,"47,4",,,,,
4784,TUR,2008,,Turkey,"44,4",,,,,
4785,TUV,2008,,Tuvalu,..,,,,,
4786,TWN,2008,,Taiwan,"61,8",,,,,
4787,TZA,2008,,Tanzania,"53,7",,,,,
4788,UGA,2008,,Uganda,..,,,,,
4789,UKR,2008,,Ukraine,"45,9",,,,,
4790,URY,2008,,Uruguay,"56,8",,,,,
4791,USA,2008,,United States of America,"56,2",,,,,
4792,UZB,2008,,Uzbekistan,"32,2",,,,,
4793,VAT,2008,,Holy See,..,,,,,
4794,VCT,2008,,Saint Vincent and the Grenadines,..,,,,,
4795,VEN,2008,,Venezuela,"55,8",,,,,
4796,VGB,2008,,British Virgin Islands,..,,,,,
4797,VIR,2008,,United States Virgin Islands,..,,,,,
4798,VNM,2008,,Viet Nam,"50,6",,,,,
4799,VUT,2008,,Vanuatu,..,,,,,
4800,WLF,2008,,Wallis and Futuna Islands,..,,,,,
4801,WSM,2008,,Samoa,..,,,,,
4802,YEM,2008,,Yemen,"34,9",,,,,
4803,ZAF,2008,,South Africa,"34,6",,,,,
4804,ZMB,2008,,Zambia,"55,2",,,,,
4805,ZWE,2008,,Zimbabwe,"51,8",,,,,
4806,ABW,2009,,Aruba,..,,,,,
4807,AFG,2009,,Afghanistan,..,,,,,
4808,AGO,2009,,Angola,"47,5",,,,,
4809,AIA,2009,,Anguilla,..,,,,,
4810,ALB,2009,,Albania,"66,8",,,,,
4811,AND,2009,,Andorra,..,,,,,
4812,ANT,2009,,Netherlands Antilles,..,,,,,
4813,ARE,2009,,United Arab Emirates,"50,7",,,,,
4814,ARG,2009,,Argentina,"56,3",,,,,
4815,ARM,2009,,Armenia,"47,4",,,,,
4816,ASM,2009,,American Samoa,..,,,,,
4817,ATG,2009,,Antigua and Barbuda,..,,,,,
4818,AUS,2009,,Australia,"56,7",,,,,
4819,AUT,2009,,Austria,"69,5",,,,,
4820,AZE,2009,,Azerbaijan,"43,1",,,,,
4821,BDI,2009,,Burundi,..,,,,,
4822,BEL,2009,,Belgium,"63,5",,,,,
4823,BEN,2009,,Benin,"50,3",,,,,
4824,BFA,2009,,Burkina Faso,..,,,,,
4825,BGD,2009,,Bangladesh,"42,3",,,,,
4826,BGR,2009,,Bulgaria,"56,1",,,,,
4827,BHR,2009,,Bahrain,..,,,,,
4828,BHS,2009,,Bahamas,..,,,,,
4829,BIH,2009,,Bosnia and Herzegovina,"37,7",,,,,
4830,BLR,2009,,Belarus,"53,9",,,,,
4831,BLZ,2009,,Belize,..,,,,,
4832,BMU,2009,,Bermuda,..,,,,,
4833,BOL,2009,,Bolivia,"54,6",,,,,
4834,BRA,2009,,Brazil,"60,8",,,,,
4835,BRB,2009,,Barbados,..,,,,,
4836,BRN,2009,,Brunei Darussalam,"62,5",,,,,
4837,BTN,2009,,Bhutan,..,,,,,
4838,BWA,2009,,Botswana,"53,4",,,,,
4839,CAF,2009,,Central African Republic,..,,,,,
4840,CAN,2009,,Canada,"58,4",33628895.0,40876.3101540295,15.5021450251107,3473701.86,653140.014648438
4841,CHE,2009,,Switzerland,"77,4",,,,,
4842,CHL,2009,,Chile,"55,1",,,,,
4843,CHN,2009,,China,"42,2",,,,,
4844,CIV,2009,,Cote d'Ivoire,"53,9",,,,,
4845,CMR,2009,,Cameroon,"42,9",,,,,
4846,COD,2009,,Dem. Rep. Congo,"47,4",,,,,
4847,COG,2009,,Congo,"47,1",,,,,
4848,COK,2009,,Cook Islands,..,,,,,
4849,COL,2009,,Colombia,"62,2",,,,,
4850,COM,2009,,Comoros,..,,,,,
4851,CPV,2009,,Cape Verde,..,,,,,
4852,CRI,2009,,Costa Rica,"69,0",,,,,
4853,CUB,2009,,Cuba,"55,9",,,,,
4854,CYM,2009,,Cayman Islands,..,,,,,
4855,CYP,2009,,Cyprus,"57,0",,,,,
4856,CZE,2009,,Czech Republic,"64,8",,,,,
4857,DEU,2009,,Germany,"66,9",,,,,
4858,DJI,2009,,Djibouti,..,,,,,
4859,DMA,2009,,Dominica,..,,,,,
4860,DNK,2009,,Denmark,"63,6",,,,,
4861,DOM,2009,,Dominican Republic,"52,7",,,,,
4862,DZA,2009,,Algeria,"48,8",,,,,
4863,ECU,2009,,Ecuador,"60,5",,,,,
4864,EGY,2009,,Egypt,"55,0",,,,,
4865,ERI,2009,,Eritrea,"38,2",,,,,
4866,ESH,2009,,Western Sahara,..,,,,,
4867,ESP,2009,,Spain,"60,3",,,,,
4868,EST,2009,,Estonia,"56,5",,,,,
4869,ETH,2009,,Ethiopia,"52,6",,,,,
4870,FIN,2009,,Finland,"64,4",,,,,
4871,FJI,2009,,Fiji,..,,,,,
4872,FLK,2009,,Falkland Islands,..,,,,,
4873,FRA,2009,,France,"69,0",,,,,
4874,FRO,2009,,Faeroe Islands,..,,,,,
4875,FSM,2009,,Micronesia,..,,,,,
4876,GAB,2009,,Gabon,"57,7",,,,,
4877,GBR,2009,,United Kingdom,"68,8",,,,,
4878,GEO,2009,,Georgia,"56,8",,,,,
4879,GHA,2009,,Ghana,"47,4",,,,,
4880,GIB,2009,,Gibraltar,..,,,,,
4881,GIN,2009,,Guinea,..,,,,,
4882,GLP,2009,,Guadeloupe,..,,,,,
4883,GMB,2009,,Gambia,..,,,,,
4884,GNB,2009,,Guinea-Bissau,..,,,,,
4885,GNQ,2009,,Equatorial Guinea,..,,,,,
4886,GRC,2009,,Greece,"59,9",,,,,
4887,GRD,2009,,Grenada,..,,,,,
4888,GRL,2009,,Greenland,..,,,,,
4889,GTM,2009,,Guatemala,"51,8",,,,,
4890,GUF,2009,,French Guiana,..,,,,,
4891,GUM,2009,,Guam,..,,,,,
4892,GUY,2009,,Guyana,..,,,,,
4893,HKG,2009,,Hong Kong,..,,,,,
4894,HND,2009,,Honduras,"52,5",,,,,
4895,HRV,2009,,Croatia,"64,2",,,,,
4896,HTI,2009,,Haiti,"41,1",,,,,
4897,HUN,2009,,Hungary,"57,1",,,,,
4898,IDN,2009,,Indonesia,"52,3",,,,,
4899,IMN,2009,,Isle of Man,..,,,,,
4900,IND,2009,,India,"36,2",,,,,
4901,IRL,2009,,Ireland,"58,7",,,,,
4902,IRN,2009,,Iran,"42,6",,,,,
4903,IRQ,2009,,Iraq,"25,3",,,,,
4904,ISL,2009,,Iceland,"66,2",,,,,
4905,ISR,2009,,Israel,"54,9",,,,,
4906,ITA,2009,,Italy,"69,6",,,,,
4907,JAM,2009,,Jamaica,"54,7",,,,,
4908,JOR,2009,,Jordan,"42,1",,,,,
4909,JPN,2009,,Japan,"63,4",,,,,
4910,KAZ,2009,,Kazakhstan,"32,9",,,,,
4911,KEN,2009,,Kenya,"49,2",,,,,
4912,KGZ,2009,,Kyrgyzstan,"46,3",,,,,
4913,KHM,2009,,Cambodia,"55,0",,,,,
4914,KIR,2009,,Kiribati,..,,,,,
4915,KNA,2009,,Saint Kitts and Nevis,..,,,,,
4916,KOR,2009,,South Korea,"57,1",,,,,
4917,KWT,2009,,Kuwait,"35,5",,,,,
4918,LAO,2009,,Laos,..,,,,,
4919,LBN,2009,,Lebanon,"47,2",,,,,
4920,LBR,2009,,Liberia,..,,,,,
4921,LBY,2009,,Libyan Arab Jamahiriya,"37,7",,,,,
4922,LCA,2009,,Saint Lucia,..,,,,,
4923,LIE,2009,,Liechtenstein,..,,,,,
4924,LKA,2009,,Sri Lanka,"55,6",,,,,
4925,LSO,2009,,Lesotho,..,,,,,
4926,LTU,2009,,Lithuania,"65,5",,,,,
4927,LUX,2009,,Luxembourg,"69,1",,,,,
4928,LVA,2009,,Latvia,"70,4",,,,,
4929,MAC,2009,,Macao,..,,,,,
4930,MAR,2009,,Morocco,"46,2",,,,,
4931,MCO,2009,,Monaco,..,,,,,
4932,MDA,2009,,Moldova,"45,3",,,,,
4933,MDG,2009,,Madagascar,..,,,,,
4934,MDV,2009,,Maldives,..,,,,,
4935,MEX,2009,,Mexico,"48,9",111049428.0,8104.90757907686,4.03757140574545,670871.14,625070.007324219
4936,MHL,2009,,Marshall Islands,..,,,,,
4937,MKD,2009,,Macedonia,"46,8",,,,,
4938,MLI,2009,,Mali,..,,,,,
4939,MLT,2009,,Malta,"48,3",,,,,
4940,MMR,2009,,Myanmar,"52,5",,,,,
4941,MNE,2009,,Montenegro,..,,,,,
4942,MNG,2009,,Mongolia,"45,2",,,,,
4943,MNP,2009,,Northern Mariana Islands,..,,,,,
4944,MOZ,2009,,Mozambique,"47,7",,,,,
4945,MRT,2009,,Mauritania,..,,,,,
4946,MSR,2009,,Montserrat,..,,,,,
4947,MTQ,2009,,Martinique,..,,,,,
4948,MUS,2009,,Mauritius,..,,,,,
4949,MWI,2009,,Malawi,..,,,,,
4950,MYS,2009,,Malaysia,"63,0",,,,,
4951,MYT,2009,,Mayotte,..,,,,,
4952,NAM,2009,,Namibia,"50,4",,,,,
4953,NCL,2009,,New Caledonia,..,,,,,
4954,NER,2009,,Niger,..,,,,,
4955,NFK,2009,,Norfolk Island,..,,,,,
4956,NGA,2009,,Nigeria,"40,1",,,,,
4957,NIC,2009,,Nicaragua,"59,2",,,,,
4958,NIU,2009,,Niue,..,,,,,
4959,NLD,2009,,Netherlands,"65,7",,,,,
4960,NOR,2009,,Norway,"69,9",,,,,
4961,NPL,2009,,Nepal,"57,7",,,,,
4962,NRU,2009,,Nauru,..,,,,,
4963,NZL,2009,,New Zealand,"66,9",,,,,
4964,OMN,2009,,Oman,"44,0",,,,,
4965,PAK,2009,,Pakistan,"39,5",,,,,
4966,PAN,2009,,Panama,"57,8",,,,,
4967,PCN,2009,,Pitcairn,..,,,,,
4968,PER,2009,,Peru,"50,3",,,,,
4969,PHL,2009,,Philippines,"57,3",,,,,
4970,PLW,2009,,Palau,..,,,,,
4971,PNG,2009,,Papua New Guinea,..,,,,,
4972,POL,2009,,Poland,"63,5",,,,,
4973,PRI,2009,,Puerto Rico,..,,,,,
4974,PRK,2009,,North Korea,..,,,,,
4975,PRT,2009,,Portugal,"57,8",,,,,
4976,PRY,2009,,Paraguay,"52,4",,,,,
4977,PSE,2009,,Occupied Palestinian Territory,..,,,,,
4978,PYF,2009,,French Polynesia,..,,,,,
4979,QAT,2009,,Qatar,"46,6",,,,,
4980,REU,2009,,Reunion,..,,,,,
4981,ROU,2009,,Romania,"48,2",,,,,
4982,RUS,2009,,Russia,"45,5",,,,,
4983,RWA,2009,,Rwanda,..,,,,,
4984,SAU,2009,,Saudi Arabia,"49,9",,,,,
4985,SDN,2009,,Sudan,"45,9",,,,,
4986,SEN,2009,,Senegal,"46,6",,,,,
4987,SGP,2009,,Singapore,"56,4",,,,,
4988,SHN,2009,,Saint Helena,..,,,,,
4989,SJM,2009,,Svalbard and Jan Mayen Islands,..,,,,,
4990,SLB,2009,,Solomon Islands,..,,,,,
4991,SLE,2009,,Sierra Leone,..,,,,,
4992,SLV,2009,,El Salvador,"52,0",,,,,
4993,SMR,2009,,San Marino,..,,,,,
4994,SOM,2009,,Somalia,..,,,,,
4995,SPM,2009,,Saint Pierre and Miquelon,..,,,,,
4996,SRB,2009,,Serbia,"46,0",,,,,
4997,STP,2009,,Sao Tome and Principe,..,,,,,
4998,SUR,2009,,Suriname,..,,,,,
4999,SVK,2009,,Slovakia,"66,6",,,,,
5000,SVN,2009,,Slovenia,"62,3",,,,,
5001,SWE,2009,,Sweden,"68,8",,,,,
5002,SWZ,2009,,Swaziland,..,,,,,
5003,SYC,2009,,Seychelles,..,,,,,
5004,SYR,2009,,Syria,"42,6",,,,,
5005,TCA,2009,,Turks and Caicos Islands,..,,,,,
5006,TCD,2009,,Chad,..,,,,,
5007,TGO,2009,,Togo,"48,6",,,,,
5008,THA,2009,,Thailand,"59,8",,,,,
5009,TJK,2009,,Tajikistan,"38,7",,,,,
5010,TKL,2009,,Tokelau,..,,,,,
5011,TKM,2009,,Turkmenistan,"31,7",,,,,
5012,TLS,2009,,Timor-Leste,..,,,,,
5013,TON,2009,,Tonga,..,,,,,
5014,TTO,2009,,Trinidad and Tobago,"47,0",,,,,
5015,TUN,2009,,Tunisia,"47,3",,,,,
5016,TUR,2009,,Turkey,"44,6",,,,,
5017,TUV,2009,,Tuvalu,..,,,,,
5018,TWN,2009,,Taiwan,"60,9",,,,,
5019,TZA,2009,,Tanzania,"53,9",,,,,
5020,UGA,2009,,Uganda,..,,,,,
5021,UKR,2009,,Ukraine,"46,4",,,,,
5022,URY,2009,,Uruguay,"57,1",,,,,
5023,USA,2009,,United States of America,"56,4",,,,,
5024,UZB,2009,,Uzbekistan,"32,2",,,,,
5025,VAT,2009,,Holy See,..,,,,,
5026,VCT,2009,,Saint Vincent and the Grenadines,..,,,,,
5027,VEN,2009,,Venezuela,"55,6",,,,,
5028,VGB,2009,,British Virgin Islands,..,,,,,
5029,VIR,2009,,United States Virgin Islands,..,,,,,
5030,VNM,2009,,Viet Nam,"50,6",,,,,
5031,VUT,2009,,Vanuatu,..,,,,,
5032,WLF,2009,,Wallis and Futuna Islands,..,,,,,
5033,WSM,2009,,Samoa,..,,,,,
5034,YEM,2009,,Yemen,"35,3",,,,,
5035,ZAF,2009,,South Africa,"34,4",,,,,
5036,ZMB,2009,,Zambia,"55,4",,,,,
5037,ZWE,2009,,Zimbabwe,"52,4",,,,,
5038,ABW,2010,,Aruba,..,,,,,
5039,AIA,2010,,Anguilla,..,,,,,
5040,AND,2010,,Andorra,..,,,,,
5041,ANT,2010,,Netherlands Antilles,..,,,,,
5042,ASM,2010,,American Samoa,..,,,,,
5043,ATG,2010,,Antigua and Barbuda,..,,,,,
5044,BIH,2010,,Bosnia and Herzegovina,"36,8",,,,,
5045,BMU,2010,,Bermuda,..,,,,,
5046,BTN,2010,,Bhutan,..,,,,,
5047,COK,2010,,Cook Islands,..,,,,,
5048,CYM,2010,,Cayman Islands,..,,,,,
5049,DMA,2010,,Dominica,..,,,,,
5050,ESH,2010,,Western Sahara,..,,,,,
5051,FJI,2010,,Fiji,..,,,,,
5052,FLK,2010,,Falkland Islands,..,,,,,
5053,FRO,2010,,Faeroe Islands,..,,,,,
5054,FSM,2010,,Micronesia,..,,,,,
5055,GIB,2010,,Gibraltar,..,,,,,
5056,GLP,2010,,Guadeloupe,..,,,,,
5057,GRD,2010,,Grenada,..,,,,,
5058,GRL,2010,,Greenland,..,,,,,
5059,GUF,2010,,French Guiana,..,,,,,
5060,GUM,2010,,Guam,..,,,,,
5061,IMN,2010,,Isle of Man,..,,,,,
5062,KIR,2010,,Kiribati,..,,,,,
5063,LCA,2010,,Saint Lucia,..,,,,,
5064,LIE,2010,,Liechtenstein,..,,,,,
5065,LUX,2010,,Luxembourg,"69,2",,,,,
5066,MAC,2010,,Macao,..,,,,,
5067,MCO,2010,,Monaco,..,,,,,
5068,MDV,2010,,Maldives,..,,,,,
5069,MHL,2010,,Marshall Islands,..,,,,,
5070,MNE,2010,,Montenegro,..,,,,,
5071,MNP,2010,,Northern Mariana Islands,..,,,,,
5072,MSR,2010,,Montserrat,..,,,,,
5073,MTQ,2010,,Martinique,..,,,,,
5074,MYT,2010,,Mayotte,..,,,,,
5075,NCL,2010,,New Caledonia,..,,,,,
5076,NFK,2010,,Norfolk Island,..,,,,,
5077,NIU,2010,,Niue,..,,,,,
5078,NRU,2010,,Nauru,..,,,,,
5079,PCN,2010,,Pitcairn,..,,,,,
5080,PLW,2010,,Palau,..,,,,,
5081,PNG,2010,,Papua New Guinea,..,,,,,
5082,PRK,2010,,North Korea,..,,,,,
5083,PSE,2010,,Occupied Palestinian Territory,..,,,,,
5084,PYF,2010,,French Polynesia,..,,,,,
5085,REU,2010,,Reunion,..,,,,,
5086,SHN,2010,,Saint Helena,..,,,,,
5087,SJM,2010,,Svalbard and Jan Mayen Islands,..,,,,,
5088,SLB,2010,,Solomon Islands,..,,,,,
5089,SMR,2010,,San Marino,..,,,,,
5090,SOM,2010,,Somalia,..,,,,,
5091,SPM,2010,,Saint Pierre and Miquelon,..,,,,,
5092,STP,2010,,Sao Tome and Principe,..,,,,,
5093,SUR,2010,,Suriname,..,,,,,
5094,TCA,2010,,Turks and Caicos Islands,..,,,,,
5095,TKL,2010,,Tokelau,..,,,,,
5096,TKM,2010,,Turkmenistan,"31,7",,,,,
5097,TLS,2010,,Timor-Leste,..,,,,,
5098,TON,2010,,Tonga,..,,,,,
5099,TUV,2010,,Tuvalu,..,,,,,
5100,VAT,2010,,Holy See,..,,,,,
5101,VGB,2010,,British Virgin Islands,..,,,,,
5102,VIR,2010,,United States Virgin Islands,..,,,,,
5103,VUT,2010,,Vanuatu,..,,,,,
5104,WLF,2010,,Wallis and Futuna Islands,..,,,,,
5105,WSM,2010,,Samoa,..,,,,,
5106,AFG,2014,,,"21,57",,,,,
5107,AGO,2014,,,"28,69",,,,,
5108,ALB,2014,,,"54,73",,,,,
5109,ARE,2014,,,"53,61",,,,,
5110,ARG,2014,,,"49,55",,,,,
5111,ARM,2014,,,"61,67",,,,,
5112,ATG,2014,,,"48,89",,,,,
5113,AUS,2014,,,"82,4",,,,,
5114,AUT,2014,,,"78,32",,,,,
5115,AZE,2014,,,"55,47",,,,,
5116,BDI,2014,,,"25,78",,,,,
5117,BEL,2014,,,"66,61",,,,,
5118,BEN,2014,,,"32,42",,,,,
5119,BFA,2014,,,"40,52",,,,,
5120,BGD,2014,,,"25,61",,,,,
5121,BGR,2014,,,"64,01",,,,,
5122,BHR,2014,,,"51,83",,,,,
5123,BHS,2014,,,"46,58",,,,,
5124,BIH,2014,,,"45,79",,,,,
5125,BLR,2014,,,"67,69",,,,,
5126,BLZ,2014,,,"50,46",,,,,
5127,BOL,2014,,,"50,48",,,,,
5128,BRA,2014,,,"52,97",,,,,
5129,BRB,2014,,,"45,5",,,,,
5130,BRN,2014,,,"66,49",,,,,
5131,BTN,2014,,,"46,86",,,,,
5132,BWA,2014,,,"47,6",,,,,
5133,CAF,2014,,,"42,94",,,,,
5134,CAN,2014,,,"44,07",,,,,
5135,CHE,2014,,,"36,19",,,,,
5136,CHL,2014,,,"69,93",,,,,
5137,CHN,2014,,,43,,,,,
5138,CIV,2014,,,"58,53",,,,,
5139,CMR,2014,,,"73,14",,,,,
5140,COD,2014,,,"81,47",,,,,
5141,COG,2014,,,"53,45",,,,,
5142,COL,2014,,,"50,77",,,,,
5143,COM,2014,,,"31,39",,,,,
5144,CPV,2014,,,"35,44",,,,,
5145,CRI,2014,,,"39,44",,,,,
5146,CUB,2014,,,"62,23",,,,,
5147,CYP,2014,,,"55,07",,,,,
5148,CZE,2014,,,"66,23",,,,,
5149,DEU,2014,,,"80,47",,,,,
5150,DJI,2014,,,"76,92",,,,,
5151,DMA,2014,,,"28,52",,,,,
5152,DNK,2014,,,"25,01",,,,,
5153,DOM,2014,,,"47,08",,,,,
5154,DZA,2014,,,"50,08",,,,,
5155,ECU,2014,,,"53,24",,,,,
5156,EGY,2014,,,"58,54",,,,,
5157,ERI,2014,,,"41,06",,,,,
5158,ESP,2014,,,"78,09",,,,,
5159,EST,2014,,,"25,76",,,,,
5160,ETH,2014,,,"39,43",,,,,
5161,FIN,2014,,,"75,72",,,,,
5162,FJI,2014,,,"53,08",,,,,
5163,FRA,2014,,,"71,05",,,,,
5164,FSM,2014,,,"53,36",,,,,
5165,GAB,2014,,,"46,6",,,,,
5166,GBR,2014,,,"43,23",,,,,
5167,GEO,2014,,,"47,23",,,,,
5168,GHA,2014,,,"32,07",,,,,
5169,GIN,2014,,,"28,03",,,,,
5170,GMB,2014,,,"29,3",,,,,
5171,GNB,2014,,,"35,98",,,,,
5172,GNQ,2014,,,"43,79",,,,,
5173,GRC,2014,,,"73,28",,,,,
5174,GRD,2014,,,"35,24",,,,,
5175,GTM,2014,,,"48,06",,,,,
5176,GUY,2014,,,"38,07",,,,,
5177,HND,2014,,,"48,87",,,,,
5178,HRV,2014,,,"39,72",,,,,
5179,HTI,2014,,,"19,01",,,,,
5180,HUN,2014,,,"70,28",,,,,
5181,IDN,2014,,,"44,36",,,,,
5182,IND,2014,,,"31,23",,,,,
5183,IRL,2014,,,"74,67",,,,,
5184,IRN,2014,,,"51,08",,,,,
5185,IRQ,2014,,,"33,39",,,,,
5186,ISL,2014,,,"76,5",,,,,
5187,ISR,2014,,,"65,78",,,,,
5188,ITA,2014,,,"74,36",,,,,
5189,JAM,2014,,,"58,26",,,,,
5190,JOR,2014,,,"55,78",,,,,
5191,JPN,2014,,,"72,35",,,,,
5192,KAZ,2014,,,"51,07",,,,,
5193,KEN,2014,,,"36,99",,,,,
