,country,code,year,hdi,epi,gni_per_capita,gdp_per_capita,co2_emission_per_capita,forest_area,ghg_emission
1451,France,FRA,2003,,"66,5",26000.0,1844544792036.86,6.05088862267274,156273.0,509459.991455078
1452,Faeroe Islands,FRO,2003,,..,,1501935425.11043,,0.8,
1453,Micronesia,FSM,2003,,..,2270.0,245432900.0,1.43106297950647,639.41,219.999998807907
1454,Gabon,GAB,2003,,"56,5",3710.0,6511903657.44009,4.67209039567705,236848.23,14550.0001907349
1455,United Kingdom,GBR,2003,,"67,2",32250.0,2056612244897.96,9.10414144781345,29855.0,685039.978027344
1456,Georgia,GEO,2003,,"56,1",990.0,3991284895.37214,0.799648581238901,27791.4,11760.0002288818
1457,Ghana,GHA,2003,,"44,6",310.0,7632406552.83803,0.334747423991264,85769.06,18680.0003051758
1458,Gibraltar,GIB,2003,,..,,,,0.0,
1459,Guinea,GIN,2003,,..,340.0,3446441698.00738,0.193792843627615,68210.0,13670.0000762939
1460,Guadeloupe,GLP,2003,,..,,,,,
1461,Gambia,GMB,2003,,..,370.0,487038821.611959,0.191539454841018,3401.31,1750.0
1462,Guinea-Bissau,GNB,2003,,..,320.0,477458598.710737,0.144414976909424,21235.45,1919.99995708466
1463,Equatorial Guinea,GNQ,2003,,..,1040.0,2484745935.09329,6.34433426773829,25905.09,11420.0000762939
1464,Greece,GRC,2003,,"57,5",,202370140236.265,9.17087840951815,36907.016,122110.000610352
1465,Grenada,GRD,2003,,..,5060.0,591018407.407407,2.29906198271105,177.0,2150.00009536743
1466,Greenland,GRL,2003,,..,20440.0,1558753434.43083,,2.2,
1467,Guatemala,GTM,2003,,"48,1",1670.0,21576351798.9145,0.848950174184037,40632.2,20770.0004577637
1468,French Guiana,GUF,2003,,..,,,,,
1469,Guam,GUM,2003,,..,,3569000000.0,,240.0,
1470,Guyana,GUY,2003,,..,920.0,743064076.794567,2.13000387183211,185508.97,3779.99997138977
1471,Hong Kong,HKG,2003,,..,26340.0,161384522525.299,,,
1472,Honduras,HND,2003,,"49,5",1110.0,8230387552.2259,0.93447809246966,67174.3,15640.0003433228
1473,Croatia,HRV,2003,,"60,1",6730.0,35022903386.8064,5.02161212807634,18955.0,28180.0003051758
1474,Haiti,HTI,2003,,"39,3",670.0,4826827577.08641,0.205396007802727,3799.69,7840.00015258789
1475,Hungary,HUN,2003,,"53,9",6630.0,85285062818.0077,5.74457770952842,19587.36,74199.9969482422
1476,Indonesia,IDN,2003,,"48,4",890.0,234772463823.808,1.49672688517341,1007937.6,703789.978027344
1477,Isle of Man,IMN,2003,,..,28120.0,2328658227.8481,,34.6,
1478,India,IND,2003,,"35,6",510.0,607699285433.872,0.905455813784659,681625.0,1779369.99511719
1479,Ireland,IRL,2003,,"56,1",29980.0,164670771259.602,11.0320952029497,6573.66,72800.0030517578
1480,Iran,IRN,2003,,"42,8",2210.0,153544751395.43,5.73573269765601,97355.56,593179.992675781
1481,Iraq,IRQ,2003,,"25,6",800.0,21921569478.8163,3.00271640105286,8201.0,129410.003662109
1482,Iceland,ISL,2003,,"64,5",33710.0,11429333037.8443,7.70237744092308,342.82,3289.99996185303
1483,Israel,ISR,2003,,"54,2",19300.0,131299915899.958,9.40699886469884,1533.0,76480.0033569336
1484,Italy,ITA,2003,,"67,8",23410.0,1577621707050.51,8.06445963606381,85668.87,544119.995117188
1485,Jamaica,JAM,2003,,"52,6",3510.0,9430230564.4699,3.99467834638723,5322.35,12420.0000762939
1486,Jordan,JOR,2003,,"40,4",1920.0,10195627644.5698,3.20786214715923,975.0,22350.0003814697
1487,Japan,JPN,2003,,"62,2",35660.0,4519561645253.53,9.51275428030411,249030.0,1294589.96582031
1488,Kazakhstan,KAZ,2003,,"33,0",1810.0,30833699702.7594,9.80212040709372,31345.019,192699.996948242
1489,Kenya,KEN,2003,,"49,3",420.0,14904517649.8476,0.193383380727808,38577.35,36299.9992370605
1490,Kyrgyzstan,KGZ,2003,,"46,3",340.0,1919008090.49641,1.10840127547199,11955.34,10489.9997711182
1491,Cambodia,KHM,2003,,"52,7",360.0,4658246918.27092,0.186116209582554,107234.69,21319.9996948242
1492,Kiribati,KIR,2003,,..,1240.0,90231856.8000519,0.424169149179554,11.8,70.0000002980232
1493,Saint Kitts and Nevis,KNA,2003,,..,9140.0,469869869.86987,4.95358713300004,110.0,310.000002384186
1494,South Korea,KOR,2003,,"54,2",13790.0,702717332012.991,9.72389550074158,64493.0,529150.024414063
1495,Kuwait,KWT,2003,,"36,6",23240.0,47876510067.1141,27.6563564091108,52.7,79930.0003051758
1496,Laos,LAO,2003,,..,330.0,2023324407.30316,0.202142175587401,172796.5,8829.99992370605
1497,Lebanon,LBN,2003,,"46,7",3690.0,20082918739.6352,3.86476043200344,1379.31,20909.9998474121
1498,Liberia,LBR,2003,,..,180.0,748000000.0,0.155582843902486,81318.6,920.000016689301
1499,Libyan Arab Jamahiriya,LBY,2003,,"35,8",5240.0,26265625000.0,8.82611703860042,2170.0,114610.000610352
1500,Saint Lucia,LCA,2003,,..,5650.0,987407407.407407,2.75994031217423,209.38,699.999988079071
1501,Liechtenstein,LIE,2003,,..,68800.0,3070691319.52179,6.76470600506838,66.998,239.999994635582
1502,Sri Lanka,LKA,2003,,"51,0",940.0,18881765437.2151,0.64554601580085,21475.8,22620.0008392334
1503,Lesotho,LSO,2003,,..,680.0,1157832934.55127,0.205716921683929,345.2,2150.00009536743
1504,Lithuania,LTU,2003,,"62,9",4700.0,18781721376.1985,3.28822815509203,20650.0,20629.9991607666
1505,Luxembourg,LUX,2003,,"68,3",46050.0,29667268248.1305,22.6734268563165,873.0,11210.000038147
1506,Latvia,LVA,2003,,"66,5",4670.0,11771975156.8073,3.31737300453369,32803.36,11270.0004577637
1507,Macao,MAC,2003,,..,17750.0,8246521717.44876,,,
1508,Morocco,MAR,2003,,"44,9",1550.0,52064058833.9739,1.25584642869304,55569.49,54500.0
1509,Monaco,MCO,2003,,..,,3601321064.55266,,0.0,
1510,Moldova,MDA,2003,,"42,6",710.0,1980907434.76826,2.67635896033495,3534.3,12380.0001144409
1511,Madagascar,MDG,2003,,..,330.0,6372498719.84613,0.0874505101928526,128900.63,25489.9997711182
1512,Maldives,MDV,2003,,..,3460.0,1052121054.6875,1.78315480943717,8.2,629.999995231628
1513,Mexico,MEX,2003,,"45,6",7410.0,729336319677.449,3.95091873569123,679499.38,562960.021972656
1514,Marshall Islands,MHL,2003,,..,3070.0,131398500.0,2.01860788365394,94.0,150.000005960464
1515,Macedonia,MKD,2003,,"45,5",2110.0,4946292774.79046,4.50963198311935,9584.14,11989.9997711182
1516,Mali,MLI,2003,,..,340.0,4714072191.04621,0.113432284867213,132960.0,22319.9996948242
1517,Malta,MLT,2003,,"46,9",12590.0,5489359280.75566,6.54821315336827,3.5,2920.00007629395
1518,Myanmar,MMR,2003,,"53,0",150.0,7754647428.07323,0.223551578520708,338399.77,77690.0024414063
1519,Montenegro,MNE,2003,,..,2440.0,1707710053.14938,3.08688853995869,,4400.00009536743
1520,Mongolia,MNG,2003,,"43,0",600.0,1595297355.78349,3.69965054780127,142399.0,25209.9990844727
1521,Northern Mariana Islands,MNP,2003,,..,,1239000000.0,,314.68,
1522,Mozambique,MOZ,2003,,"47,0",320.0,6303391143.83386,0.0990266501649075,405232.42,24569.9996948242
1523,Mauritania,MRT,2003,,..,710.0,2051147606.73687,0.51329610979594,4053.2,9590.00015258789
1524,Montserrat,MSR,2003,,..,,,,,
1525,Martinique,MTQ,2003,,..,,,,,
1526,Mauritius,MUS,2003,,..,4410.0,5816553826.85519,2.26641502591955,408.68,4619.99988555908
1527,Malawi,MWI,2003,,..,220.0,3208837077.25069,0.0620451829567673,29557.0,4309.99994277954
1528,Malaysia,MYS,2003,,"60,3",4160.0,110202368421.053,5.84047880093685,194682.4,183729.995727539
1529,Mayotte,MYT,2003,,..,,,,,
1530,Namibia,NAM,2003,,"48,6",2240.0,4926471294.30116,1.18511556491458,78460.558,10010.0002288818
1531,New Caledonia,NCL,2003,,..,,4915355784.02368,,8382.01,
1532,Niger,NER,2003,,..,240.0,3394084884.67098,0.0589111202076196,12908.4,21549.9992370605
1533,Norfolk Island,NFK,2003,,..,,,,,
1534,Nigeria,NGA,2003,,"38,0",700.0,104738980156.958,0.758715076504659,244031.22,246710.006713867
1535,Nicaragua,NIC,2003,,"57,1",990.0,5322454925.84746,0.856649789684873,50359.69,13909.9998474121
1536,Niue,NIU,2003,,..,,,,,
1537,Netherlands,NLD,2003,,"64,2",30290.0,580070360701.96,10.4996505217809,3636.94,206779.998779297
1538,Norway,NOR,2003,,"69,3",44750.0,228858506821.841,8.14264596990382,121097.0,49459.9990844727
1539,Nepal,NPL,2003,,"54,0",250.0,6330473096.54071,0.117587929720673,58351.41,27180.0003051758
1540,Nauru,NRU,2003,,..,,,6.76720807212135,0.0,70.0000002980232
1541,New Zealand,NZL,2003,,"61,9",16960.0,88250885550.2626,8.29360387511892,98497.44,84019.9966430664
1542,Oman,OMN,2003,,"43,7",8140.0,21633708192.4577,13.0366839788368,30.0,46150.0015258789
1543,Pakistan,PAK,2003,,"39,1",520.0,91760542940.0717,0.633162186964104,43860.01,251929.992675781
1544,Panama,PAN,2003,,"55,8",4070.0,13693981200.0,1.73811488084275,44078.95,10840.0001525879
1545,Pitcairn,PCN,2003,,..,,,,,
1546,Peru,PER,2003,,"50,1",2060.0,58731030121.8671,0.983226462266534,749234.21,62380.0010681152
1547,Philippines,PHL,2003,,"51,3",1170.0,87039145965.2826,0.88771978288394,71683.98,142839.996337891
1548,Palau,PLW,2003,,..,8770.0,153963200.0,11.0663983303776,398.74,230.000004172325
1549,Papua New Guinea,PNG,2003,,..,480.0,3536411824.2958,0.669842935571296,362482.42,14390.0003433228
1550,Poland,POL,2003,,"66,1",5500.0,217827260805.842,7.79304703563809,91400.0,357269.989013672
1551,Puerto Rico,PRI,2003,,..,12170.0,74827400000.0,,4478.4,
1552,North Korea,PRK,2003,,..,,,3.05865335334295,63910.0,89260.0021362305
1553,Portugal,PRT,2003,,"53,3",13290.0,165226175536.793,5.78650313049279,32723.0,78110.0006103516
1554,Paraguay,PRY,2003,,"50,8",1290.0,7691367471.17992,0.73600095516119,219652.18,34319.9996948242
1555,Occupied Palestinian Territory,PSE,2003,,..,1370.0,3968000000.0,,93.41,
1556,French Polynesia,PYF,2003,,..,,4927782568.43352,,1488.23,
1557,Qatar,QAT,2003,,"46,0",27950.0,23533791208.7912,46.4112777508658,0.0,44950.0007629395
1558,Reunion,REU,2003,,..,,,,,
1559,Romania,ROU,2003,,"42,5",2250.0,57806506024.0964,4.54892539352786,64107.0,127879.997253418
1560,Russia,RUS,2003,,"46,1",2590.0,430347770731.787,11.1304208934786,8110286.3,2259719.97070313
1561,Rwanda,RWA,2003,,..,250.0,2137156726.89736,0.0641924049323259,2804.0,2940.00005722046
1562,Saudi Arabia,SAU,2003,,"50,7",9200.0,215807655253.333,12.3032209824663,9770.0,391350.006103516
1563,Sudan,SDN,2003,,"43,4",540.0,21355576672.542,0.281315630160634,284596.63,81150.0015258789
1564,Senegal,SEN,2003,,"46,8",730.0,8768721956.33228,0.43030313382583,87376.6,16299.9992370605
1565,Singapore,SGP,2003,,"55,4",23440.0,97645448283.7791,9.2737821349948,172.315,50939.998626709
1566,Saint Helena,SHN,2003,,..,,,,,
1567,Svalbard and Jan Mayen Islands,SJM,2003,,..,,,,,
1568,Solomon Islands,SLB,2003,,..,880.0,417671431.806979,0.585409029020754,25354.04,589.999973773956
1569,Sierra Leone,SLE,2003,,..,260.0,1385810072.19217,0.102786314903423,28702.49,4329.99992370605
1570,El Salvador,SLV,2003,,"51,6",2110.0,13243892200.0,1.08016647320712,6603.8,11569.9996948242
1571,San Marino,SMR,2003,,..,,1464326160.8154,,10.0,
1572,Somalia,SOM,2003,,..,,,0.0594366962081435,72847.5,26370.0008392334
1573,Saint Pierre and Miquelon,SPM,2003,,..,,,,,
1574,Serbia,SRB,2003,,"44,9",2390.0,22482365321.7656,6.97137452453675,,68319.9996948242
1575,Sao Tome and Principe,STP,2003,,..,600.0,102085583.465275,0.455249023152815,582.82,90.0000035762787
1576,Suriname,SUR,2003,,..,2130.0,1274190311.41869,2.44154198077234,153285.67,2450.00004768372
1577,Slovakia,SVK,2003,,"61,7",6980.0,46919965224.1497,7.13332104392039,19063.6,46400.0015258789
1578,Slovenia,SVN,2003,,"60,4",12630.0,29634713641.0968,7.72147368781901,12372.0,18750.0
1579,Sweden,SWE,2003,,"66,1",32750.0,334337212322.076,6.16193231529798,281360.0,69169.9981689453
1580,Swaziland,SWZ,2003,,..,1640.0,2197612701.09852,0.595014903925519,4769.25,2349.99990463257
1581,Seychelles,SYC,2003,,..,7490.0,705704816.042365,4.10722271507084,337.0,439.999997615814
1582,Syria,SYR,2003,,"41,5",5090.0,95693808463.2517,2.51996501962229,4500.8,94000.0
1583,Turks and Caicos Islands,TCA,2003,,..,,409753600.0,,105.2,
1584,Chad,TCD,2003,,..,220.0,2742815194.54993,0.0489323704688429,61061.0,36479.9995422363
1585,Togo,TGO,2003,,"47,8",340.0,2115836353.1204,0.337576038616363,12595.858,5159.99984741211
1586,Thailand,THA,2003,,"55,2",2170.0,152280677649.055,2.96293627437172,193205.0,285619.995117188
1587,Tajikistan,TJK,2003,,"37,2",210.0,1555301496.04756,0.32671452686001,4100.0,6820.00017166138
1588,Tokelau,TKL,2003,,..,,,,,
1589,Turkmenistan,TKM,2003,,"30,4",960.0,5977560877.44013,9.73946529684906,41270.0,106019.996643066
1590,Timor-Leste,TLS,2003,,..,680.0,490439064.433005,0.183442483539424,9449.0,3630.00011444092
1591,Tonga,TON,2003,,..,1900.0,202246959.690276,1.14931517400432,89.5,259.999990463257
1592,Trinidad and Tobago,TTO,2003,,"45,7",7650.0,11305459802.0683,11.4144454494891,2353.78,22389.9993896484
1593,Tunisia,TUN,2003,,"44,3",2390.0,27453007372.9142,2.10912556831124,6737.24,30909.9998474121
1594,Turkey,TUR,2003,,"42,5",3900.0,314592428076.487,3.27753498598963,204287.69,282950.012207031
1595,Tuvalu,TUV,2003,,..,2620.0,19456514.6896686,1.03434006790263,10.0,19.9999995529652
1596,Taiwan,TWN,2003,,"57,2",,,,,
1597,Tanzania,TZA,2003,,"53,5",420.0,15224257698.482,0.100712708225889,525540.1,56580.0018310547
1598,Uganda,UGA,2003,,..,250.0,6606884390.78019,0.05957183757986,30391.91,22170.0000762939
1599,Ukraine,UKR,2003,,"47,0",980.0,52010238715.8475,6.90670661176595,95214.0,396459.991455078
1600,Uruguay,URY,2003,,"60,5",4260.0,12045631092.5353,1.35641262107816,14776.9,33099.9984741211
1601,United States of America,USA,2003,,"55,2",39750.0,11456442041000.0,19.5064994461044,3050912.0,6645609.86328125
1602,Uzbekistan,UZB,2003,,"30,0",420.0,10134453435.4603,4.76813487599013,30779.027,174050.003051758
1603,Holy See,VAT,2003,,..,,,,,
1604,Saint Vincent and the Grenadines,VCT,2003,,..,4430.0,509090888.888889,2.03345478809921,285.4,310.000002384186
1605,Venezuela,VEN,2003,,"54,3",3460.0,83620628582.1082,5.2660713504147,486572.0,325239.990234375
1606,British Virgin Islands,VGB,2003,,..,,,,36.61,
1607,United States Virgin Islands,VIR,2003,,..,,3443000000.0,,198.58,
1608,Viet Nam,VNM,2003,,"49,4",470.0,39552513316.0734,0.870196791819891,122652.88,159720.001220703
1609,Vanuatu,VUT,2003,,..,1310.0,314471328.071548,0.434241397563803,4423.0,569.999992847443
1610,Wallis and Futuna Islands,WLF,2003,,..,,,,,
1611,Samoa,WSM,2003,,..,1550.0,333428715.810751,0.90695690241218,1698.64,469.999998807907
1612,Yemen,YEM,2003,,"33,3",510.0,11777966673.3897,0.92625622568928,5490.0,41799.9992370605
1613,South Africa,ZAF,2003,,"33,7",3180.0,197020241490.079,7.34013063386871,176688.9,446839.996337891
1614,Zambia,ZMB,2003,,"53,9",420.0,4901839731.26571,0.191917798993045,469466.0,29959.9990844727
1615,Zimbabwe,ZWE,2003,,"50,3",340.0,5727591800.0,0.843006401314742,182277.7,26450.0007629395
1616,Aruba,ABW,2004,,..,24010.0,2254748603.35196,,4.2,
1617,Afghanistan,AFG,2004,,..,,5220823684.66085,0.0437301352730113,12084.4,15310.0004196167
1618,Angola,AGO,2004,,"45,1",1010.0,23552047248.4301,0.929619336237945,754883.66,67430.0003051758
1619,Anguilla,AIA,2004,,..,,,,,
1620,Albania,ALB,2004,,"64,5",2100.0,7184685781.51876,1.40405868767094,7744.08,9159.99984741211
1621,Andorra,AND,2004,,..,,2894921777.99851,7.27906103212127,160.0,639.999985694885
1622,Netherlands Antilles,ANT,2004,,..,,,,,
1623,United Arab Emirates,ARE,2004,,"49,8",36840.0,147824370319.946,27.5483754663028,3125.78,141210.006713867
1624,Argentina,ARG,2004,,"53,1",3360.0,164657930452.787,3.65617809467905,321124.0,318700.012207031
1625,Armenia,ARM,2004,,"46,6",1160.0,3576615240.41616,1.22645555663085,3318.08,6590.00015258789
1626,American Samoa,ASM,2004,,..,,509000000.0,,176.1,
1627,Antigua and Barbuda,ATG,2004,,..,11650.0,919729629.62963,5.0670754862551,91.82,750.0
1628,Australia,AUS,2004,,"57,5",25830.0,614326362213.686,18.3522349611154,1309069.0,597429.992675781
1629,Austria,AUT,2004,,"67,7",33850.0,301457562038.541,9.27561409968639,38481.64,90269.9966430664
1630,Azerbaijan,AZE,2004,,"39,1",960.0,8680370408.05943,3.40817425702069,10053.298,40080.0018310547
1631,Burundi,BDI,2004,,..,120.0,915257323.3961,0.021065949051929,1939.4,2000.0
1632,Belgium,BEL,2004,,"62,1",32910.0,369214712443.206,10.9412242294738,6763.28,133300.003051758
1633,Benin,BEN,2004,,"50,1",720.0,6190270756.13743,0.335674452966872,39351.5,7590.00015258789
1634,Burkina Faso,BFA,2004,,..,370.0,5451688868.42974,0.0788339845278287,70165.0,20079.9999237061
1635,Bangladesh,BGD,2004,,"40,2",500.0,65108544250.0425,0.219973061310162,19075.337,128190.002441406
1636,Bulgaria,BGR,2004,,"53,0",3060.0,26157892832.2011,6.12554853369942,35198.0,61069.9996948242
1637,Bahrain,BHR,2004,,..,14510.0,13150159574.4681,21.5129627358727,4.3,28799.9992370605
1638,Bahamas,BHS,2004,,..,27200.0,9055290000.0,6.5580651084704,5098.6,2500.0
1639,Bosnia and Herzegovina,BIH,2004,,"39,0",2450.0,10157553968.254,3.75827319649329,21080.54,20100.0003814697
1640,Belarus,BLR,2004,,"50,5",2170.0,23144351851.8519,5.75942035356173,84158.0,82199.9969482422
1641,Belize,BLZ,2004,,..,4940.0,1389500000.0,1.61688616245228,14321.36,819.999992847443
1642,Bermuda,BMU,2004,,..,,4484703000.0,,10.0,
1643,Bolivia,BOL,2004,,"54,6",940.0,8773451751.5121,1.02969970539283,542952.38,38119.9989318848
1644,Brazil,BRA,2004,,"56,1",3340.0,669293772178.729,1.77845580136677,5352854.4,880979.98046875
1645,Barbados,BRB,2004,,..,12600.0,3444500000.0,5.06508264019333,63.0,3710.00003814697
1646,Brunei Darussalam,BRN,2004,,"62,7",19930.0,7872333215.00414,14.1485483995011,3902.0,7179.99982833862
1647,Bhutan,BTN,2004,,..,1020.0,682523857.01677,0.446160010916074,26457.16,920.000016689301
1648,Botswana,BWA,2004,,"50,2",3730.0,8957467706.5354,2.13545912565065,171475.0,9380.00011444092
1649,Central African Republic,CAF,2004,,..,290.0,1272360594.5333,0.0558912007743908,227830.0,21190.0005340576
1650,Canada,CAN,2004,,"56,7",29530.0,1026690238278.25,16.7942699644123,3476100.66,676030.029296875
1651,Switzerland,CHE,2004,,"77,2",55210.0,403912891033.374,6.1275096881502,12115.96,54450.0007629395
1652,Chile,CHL,2004,,"55,2",5260.0,99079230169.6389,3.4317716257297,161803.4,74540.0009155273
1653,China,CHN,2004,,"42,0",1510.0,1955347004963.27,3.9541074584563,1864444.82,6503950.1953125
1654,Cote d'Ivoire,CIV,2004,,"52,4",750.0,23510577108.2304,0.294959741239501,46429.02,21709.9990844727
1655,Cameroon,CMR,2004,,"42,6",1020.0,18826215278.057,0.304591344927223,213186.86,82139.9993896484
1656,Dem. Rep. Congo,COD,2004,,"46,6",190.0,10297483481.223,0.0353913814585773,1412070.0,46860.0006103516
1657,Congo,COG,2004,,"47,1",760.0,4656975222.72243,0.99350495593199,221470.0,11680.0003051758
1658,Cook Islands,COK,2004,,..,,,,,
1659,Colombia,COL,2004,,"60,6",2640.0,117081522349.677,1.34723491047339,619644.16,142880.004882813
1660,Comoros,COM,2004,,..,970.0,633706149.25026,0.25810715569447,399.28,360.000014305115
1661,Cape Verde,CPV,2004,,..,1790.0,924940272.389544,0.678198813178886,409.2,509.999990463257
1662,Costa Rica,CRI,2004,,"69,3",4350.0,18610594846.2083,1.39672687575726,28628.12,11159.9998474121
1663,Cuba,CUB,2004,,"54,0",3500.0,38203000000.0,2.25918364457551,26338.0,40409.9998474121
1664,Cayman Islands,CYM,2004,,..,,,,128.46,
1665,Cyprus,CYP,2004,,"57,3",20260.0,17320552500.0,7.63730480679813,1721.02,8909.99984741211
1666,Czech Republic,CZE,2004,,"61,8",10260.0,119814434353.575,12.1054015686817,26453.26,143089.996337891
1667,Germany,DEU,2004,,"66,0",31670.0,2814353869359.08,9.95040259124952,113760.0,944900.024414063
1668,Djibouti,DJI,2004,,..,,666072101.777505,0.488774685822313,56.0,1269.99998092651
1669,Dominica,DMA,2004,,..,5080.0,367200000.0,2.33324578446235,478.7,219.999998807907
1670,Denmark,DNK,2004,,"62,0",42640.0,251373002954.382,9.94167284369708,5775.56,70059.9975585938
1671,Dominican Republic,DOM,2004,,"52,7",2540.0,22322395368.0274,1.91084352643123,20127.3,27340.0001525879
1672,Algeria,DZA,2004,,"48,2",2260.0,85332581188.6107,2.75267566490605,17146.0,180580.001831055
1673,Ecuador,ECU,2004,,"58,3",2560.0,36591661000.0,1.93430273855858,134495.76,58099.9984741211
1674,Egypt,EGY,2004,,"53,7",1150.0,78782467532.4675,1.86397673024349,617.82,223169.998168945
1675,Eritrea,ERI,2004,,"36,3",330.0,1109054005.43971,0.246096834453758,11058.2,5380.00011444092
1676,Western Sahara,ESH,2004,,..,,,,,
1677,Spain,ESP,2004,,"57,2",22130.0,1069055675273.75,7.81792130935957,176744.94,409540.008544922
1678,Estonia,EST,2004,,"55,7",7500.0,12145911801.2422,12.4912850594574,22777.42,19809.9994659424
1679,Ethiopia,ETH,2004,,"52,7",130.0,10131187261.4421,0.070782567075594,182365.0,86139.9993896484
1680,Finland,FIN,2004,,"61,5",35380.0,197479443979.151,12.9452512857603,223641.84,81129.997253418
1681,Fiji,FJI,2004,,..,2850.0,2708078476.63012,1.69610038676884,10331.78,2619.99988555908
1682,Falkland Islands,FLK,2004,,..,,,,,
1683,France,FRA,2004,,"67,1",31450.0,2119633181634.37,6.02379241763573,157404.0,507750.0
1684,Faeroe Islands,FRO,2004,,..,,1724758391.61423,,0.8,
1685,Micronesia,FSM,2004,,..,2340.0,240236000.0,1.43577591507135,639.68,219.999998807907
1686,Gabon,GAB,2004,,"57,1",4120.0,7770219479.72648,4.29747877905589,236797.64,14130.0001144409
1687,United Kingdom,GBR,2004,,"67,6",37810.0,2422958623214.94,9.05315858404864,29960.0,679869.995117188
